balcony_area,built_up_area,carpet_area,land_area,distance_to_main_road,nearby_hospital_distance,nearby_market_distance,nearby_metro_distance,nearby_playground_distance,building_age,water_supply_hours,year_built,maintenance_fee,property_tax,service_charge,price,view_count,photo_count,balconies,baths,beds,floor,number_of_units,parking_spaces,total_floors,elevator,furnished,gas_connection,generator,internet_available,power_backup,security_guard,servant_room,road_width,facing_direction,kitchen_type,locality,type
553.52,8172.41,6858.18,12975.93,60.0,550.0,150.0,230.0,520.0,29.0,6.0,1997,376.55,2771.87,157.09,58017314.26,3013,9,3,4,4,3,1,2,3,False,True,True,False,True,True,False,True,35.0,east,dedicated,Uttara,villa
61.97,1241.83,972.08,1387.01,360.0,740.0,140.0,460.0,830.0,40.0,23.0,1986,25.38,450.58,20.13,3877154.07,1968,10,2,3,2,2,46,0,18,True,False,True,False,False,False,False,True,71.0,north,inline,Kalabagan,apartment
64.31,1547.74,1236.68,1732.26,290.0,380.0,770.0,950.0,450.0,5.0,12.0,2021,36.35,566.29,24.69,8239746.09,1227,7,3,4,3,7,198,2,8,True,False,False,False,True,False,True,True,16.0,west,dedicated,Shyamoli,condominium
81.35,1143.11,861.9,1360.93,790.0,680.0,460.0,720.0,520.0,4.0,6.0,2022,33.22,317.61,12.24,3551817.71,1255,23,2,3,2,2,128,1,27,False,False,False,True,False,True,False,False,71.0,west,inline,Malibagh,condominium
46.2,1248.02,947.25,1336.0,1405.0,620.0,410.0,1030.0,770.0,26.0,20.0,2000,29.89,390.64,12.16,3212962.73,4892,13,3,4,3,10,157,3,17,True,False,False,True,True,True,False,False,60.0,north,inline,Mirpur 10,condominium
229.44,3814.5,2957.42,4569.82,540.0,380.0,560.0,540.0,360.0,36.0,10.0,1990,160.34,1918.99,89.83,27428007.42,3186,6,3,4,4,10,156,1,17,True,True,True,True,True,True,True,False,37.0,south,dedicated,Gulshan,penthouse
53.27,1301.07,1008.74,1380.68,1255.0,1380.0,590.0,350.0,940.0,25.0,13.0,2001,23.7,259.49,15.56,2690078.31,3471,38,2,2,2,10,166,2,15,True,False,False,False,False,False,True,False,32.0,west,inline,Mirpur 1,apartment
77.0,1124.39,924.09,1330.1,1360.0,470.0,1060.0,1220.0,440.0,25.0,8.0,2001,21.06,254.13,13.83,2702076.69,3664,25,3,4,3,20,64,3,26,True,False,True,False,False,False,True,False,30.0,west,inline,Tejgaon,apartment
288.92,7670.78,6616.05,12022.62,595.0,310.0,440.0,80.0,140.0,30.0,7.0,1996,430.86,2437.44,143.14,58223098.32,1150,32,3,4,4,1,1,1,3,False,False,True,True,True,True,True,True,43.0,east,dedicated,Banani,villa
61.47,1546.41,1328.55,1677.18,580.0,1300.0,1040.0,970.0,1420.0,12.0,11.0,2014,30.48,308.78,17.02,5054906.89,4085,39,3,3,3,7,103,0,8,True,False,False,False,False,True,False,False,50.0,west,dedicated,Badda,condominium
166.1,3235.27,2746.25,4828.5,520.0,640.0,940.0,240.0,550.0,21.0,20.0,2005,67.53,1344.26,63.74,12410800.49,3264,30,3,5,4,1,1,1,2,False,False,True,True,True,True,False,False,31.0,west,dedicated,Shyamoli,triplex
310.7,5295.0,4127.08,9930.17,450.0,200.0,520.0,400.0,700.0,0.0,6.0,2026,258.81,3391.73,126.41,57241933.96,3011,34,3,7,6,4,1,3,4,False,False,True,True,True,True,True,True,20.0,east,dedicated,Gulshan,villa
69.18,1137.8,951.51,1348.93,1180.0,710.0,990.0,960.0,450.0,21.0,6.0,2005,17.54,342.37,13.26,2842286.52,4959,39,3,4,3,3,137,0,6,True,False,False,False,True,False,False,False,58.0,east,inline,Old Dhaka,condominium
59.57,1157.91,1035.94,1367.98,385.0,490.0,210.0,330.0,730.0,4.0,9.0,2022,35.23,326.85,19.31,5936065.65,3600,16,2,3,2,10,157,3,15,True,True,False,False,True,True,False,False,39.0,north,inline,Kafrul,apartment
63.25,1243.42,934.4,1440.59,560.0,770.0,1220.0,450.0,1180.0,27.0,14.0,1999,27.0,331.48,16.09,2576335.44,190,26,3,4,3,5,71,0,9,True,False,True,False,True,True,True,False,76.0,north,inline,Khilgaon,apartment
241.98,4089.85,3582.82,4392.39,570.0,220.0,550.0,290.0,50.0,27.0,18.0,1999,228.13,2528.75,100.35,30200121.47,2836,14,3,7,6,6,157,1,6,True,False,True,False,True,True,False,True,68.0,west,dedicated,Bashundhara,penthouse
610.2,8179.0,6715.38,16118.34,65.0,560.0,70.0,200.0,230.0,8.0,13.0,2018,245.89,4035.22,161.63,91714310.78,3148,18,3,6,6,1,1,1,3,False,False,True,True,True,True,True,True,18.0,west,dedicated,Banani,villa
61.87,848.91,673.25,993.96,925.0,500.0,1460.0,500.0,1070.0,24.0,8.0,2002,15.24,226.12,10.86,1924819.09,2389,37,1,1,1,1,61,2,6,True,False,True,False,True,False,False,False,68.0,north,inline,Shahbagh,apartment
105.17,1820.08,1572.01,3483.89,350.0,100.0,100.0,450.0,370.0,35.0,15.0,1991,55.92,587.13,30.57,6440217.9,3383,25,3,3,3,3,1,3,3,True,True,False,True,False,False,False,False,70.0,south,dedicated,Kafrul,duplex
93.37,1439.79,1167.29,2726.69,850.0,1470.0,1420.0,520.0,870.0,21.0,10.0,2005,23.01,401.86,20.9,3971763.55,3754,10,2,3,2,2,1,3,3,False,False,True,False,False,True,True,False,18.0,south,dedicated,Tejgaon,townhouse
166.81,3869.45,3368.32,6450.37,810.0,450.0,140.0,810.0,410.0,21.0,22.0,2005,130.94,1518.7,60.37,15888841.21,4150,24,3,4,4,1,1,0,2,False,True,True,True,True,False,False,False,37.0,south,dedicated,Motijheel,triplex
142.84,2088.58,1792.0,4070.87,775.0,410.0,460.0,760.0,500.0,38.0,13.0,1988,55.28,849.15,27.71,8240780.27,3496,26,3,3,3,3,1,0,3,False,False,True,False,True,True,False,False,62.0,west,dedicated,Kafrul,duplex
45.86,1170.73,935.91,1241.25,280.0,230.0,880.0,570.0,420.0,12.0,24.0,2014,28.85,521.57,21.45,4688577.13,2525,14,2,3,2,14,94,3,18,True,True,True,False,True,True,False,True,18.0,south,inline,Farmgate,apartment
90.58,1677.24,1421.38,1781.73,280.0,940.0,230.0,630.0,700.0,4.0,6.0,2022,34.84,602.34,28.86,8125219.83,1349,36,3,4,4,15,48,1,20,True,True,True,False,False,False,True,False,42.0,north,dedicated,Shyamoli,apartment
76.38,1609.83,1404.14,1910.67,920.0,1440.0,880.0,630.0,400.0,24.0,15.0,2002,30.31,523.89,18.12,4092050.22,3866,16,3,4,4,3,143,0,14,False,False,False,False,False,False,False,False,23.0,south,dedicated,Khilgaon,apartment
82.29,1418.46,1082.89,2392.67,640.0,1450.0,1340.0,760.0,240.0,6.0,14.0,2020,34.46,272.5,17.98,4726673.4,1767,24,2,3,2,1,1,1,1,False,False,True,False,True,True,False,False,36.0,north,dedicated,Khilgaon,duplex
110.09,1772.0,1529.43,2049.9,1035.0,1320.0,660.0,370.0,410.0,27.0,20.0,1999,46.39,516.38,24.57,4240204.77,4016,28,3,5,4,6,157,3,23,True,True,False,False,False,True,False,False,18.0,north,dedicated,Mirpur 10,penthouse
48.7,1494.64,1304.92,1581.26,1065.0,820.0,1390.0,1280.0,250.0,34.0,22.0,1992,30.48,423.33,20.54,3546681.29,2377,38,3,3,3,17,100,0,20,True,False,True,False,True,False,True,False,71.0,north,dedicated,Khilgaon,condominium
126.39,2384.12,2024.6,4751.36,705.0,1280.0,700.0,680.0,810.0,13.0,23.0,2013,52.27,743.01,23.66,6934803.28,2463,18,3,6,6,1,1,1,3,False,False,True,False,False,False,False,False,30.0,west,dedicated,Old Dhaka,townhouse
128.76,3023.07,2609.09,3285.21,800.0,890.0,400.0,1130.0,1170.0,33.0,23.0,1993,61.1,764.21,41.56,7407800.65,3193,17,3,7,6,5,58,3,15,True,False,True,False,False,False,True,False,17.0,north,dedicated,Wari,penthouse
293.66,6592.19,5644.1,9990.2,380.0,320.0,600.0,240.0,540.0,40.0,20.0,1986,317.89,3221.79,165.29,48666315.7,239,14,3,5,5,3,1,1,3,False,False,True,True,True,False,True,True,75.0,north,dedicated,Dhanmondi,villa
121.08,3644.6,2849.63,7242.15,850.0,820.0,530.0,300.0,540.0,26.0,6.0,2000,101.34,1523.87,71.21,13595139.16,2153,28,3,4,4,1,1,1,1,False,True,True,True,True,True,False,False,42.0,east,dedicated,Kalabagan,triplex
73.29,1022.29,916.0,1201.24,1155.0,1220.0,270.0,360.0,1300.0,23.0,13.0,2003,18.49,234.24,12.58,2407376.03,58,39,3,3,3,3,16,2,11,True,True,False,False,False,False,False,False,31.0,south,inline,Shahbagh,condominium
100.94,2666.2,2029.1,2806.7,660.0,530.0,410.0,370.0,270.0,6.0,6.0,2020,86.35,1323.42,76.06,20712874.32,2890,12,3,4,4,2,10,3,11,True,True,True,False,True,False,False,False,54.0,north,dedicated,Nikunja,condominium
49.03,1010.09,830.49,1132.24,815.0,990.0,310.0,1330.0,750.0,30.0,16.0,1996,18.79,312.07,13.14,2246149.92,1317,7,2,3,2,6,41,2,11,True,True,False,False,True,False,False,False,56.0,east,inline,Lalbagh,condominium
53.41,812.58,629.54,946.6,860.0,770.0,950.0,610.0,870.0,9.0,13.0,2017,25.4,239.97,10.07,3264867.75,4156,32,2,3,2,11,194,1,30,True,True,True,False,True,True,False,False,46.0,west,inline,Kafrul,apartment
37.78,781.76,599.66,841.6,945.0,1230.0,1260.0,1240.0,770.0,36.0,22.0,1990,19.78,219.25,10.33,1540703.3,4337,14,1,2,1,2,50,0,26,True,True,True,False,True,True,True,False,38.0,north,inline,Mirpur 10,apartment
54.8,1159.82,990.61,1246.29,1415.0,800.0,480.0,610.0,1160.0,21.0,18.0,2005,30.61,359.14,14.41,2672654.85,1346,29,2,3,2,1,189,2,7,True,False,False,False,True,False,True,False,73.0,west,inline,Mirpur 10,apartment
69.82,1769.5,1512.43,2110.45,220.0,570.0,250.0,150.0,160.0,37.0,16.0,1989,56.79,515.58,24.17,5463764.14,624,11,3,4,4,16,115,2,16,True,True,False,True,True,False,False,False,49.0,south,dedicated,Motijheel,apartment
123.0,1834.21,1614.8,2812.65,400.0,270.0,890.0,610.0,320.0,10.0,11.0,2016,50.65,463.62,17.35,5044229.37,2521,27,3,4,4,3,1,3,4,False,True,True,False,True,True,False,False,20.0,west,dedicated,Wari,townhouse
48.06,1591.09,1300.4,2267.36,1000.0,1030.0,920.0,760.0,1050.0,12.0,20.0,2014,38.79,442.0,19.17,5154815.6,3369,13,3,4,4,2,1,2,2,False,False,True,False,True,False,False,False,44.0,south,dedicated,Tejgaon,duplex
59.18,1965.11,1766.51,2285.19,385.0,440.0,680.0,390.0,410.0,12.0,20.0,2014,100.94,1004.82,58.86,13316963.41,2063,35,3,3,3,22,194,1,27,False,False,True,True,True,False,False,True,46.0,east,dedicated,Gulshan,apartment
423.53,8056.54,6102.44,15917.93,385.0,260.0,410.0,290.0,270.0,25.0,6.0,2001,342.67,2843.96,130.58,62024643.58,2227,36,3,5,5,1,1,3,1,True,True,False,True,True,False,True,True,46.0,north,dedicated,Bashundhara,villa
81.56,1053.56,892.51,1181.97,1445.0,400.0,530.0,630.0,920.0,39.0,7.0,1987,17.22,192.95,7.97,2406837.08,194,24,2,2,2,8,130,0,18,True,False,False,False,True,False,False,False,42.0,north,inline,Paltan,condominium
45.79,1087.93,880.18,1252.73,240.0,830.0,240.0,540.0,820.0,39.0,14.0,1987,34.83,306.39,21.54,3793251.29,1266,36,3,3,3,11,81,1,16,True,True,False,False,True,True,False,True,46.0,east,inline,Shyamoli,apartment
124.11,1714.08,1444.39,1891.77,1095.0,500.0,1330.0,1380.0,270.0,12.0,12.0,2014,50.09,314.52,14.01,5475287.26,2610,16,3,4,4,7,59,1,16,True,False,False,True,False,False,True,False,20.0,west,dedicated,Mirpur 10,penthouse
137.5,1750.82,1369.81,2553.31,1340.0,940.0,560.0,1170.0,400.0,23.0,16.0,2003,51.96,325.34,24.41,4884937.86,4762,15,3,5,4,1,1,0,1,False,False,True,True,False,False,True,False,72.0,west,dedicated,Lalbagh,townhouse
73.96,1060.18,871.0,1146.05,645.0,210.0,720.0,670.0,630.0,38.0,9.0,1988,27.78,408.05,15.06,3206393.22,3122,27,3,3,3,22,137,3,29,True,True,True,False,True,True,True,True,26.0,north,inline,Mohammedpur,apartment
117.03,1571.1,1184.77,1876.79,525.0,340.0,270.0,210.0,650.0,27.0,9.0,1999,28.77,447.51,12.64,3488850.34,2340,22,3,3,3,14,11,3,27,False,False,True,False,False,False,False,False,55.0,south,dedicated,Paltan,apartment
97.55,2110.54,1657.51,2907.56,720.0,610.0,830.0,360.0,580.0,12.0,20.0,2014,58.37,933.89,26.1,9308819.55,4878,32,3,4,3,1,1,0,1,False,True,True,True,False,True,True,False,14.0,east,dedicated,Farmgate,townhouse
58.36,1279.44,985.49,1473.27,585.0,1250.0,1230.0,520.0,920.0,16.0,21.0,2010,32.05,289.12,16.01,3873175.62,523,19,2,3,2,12,100,2,28,True,False,True,False,True,False,True,False,41.0,east,inline,Old Dhaka,condominium
141.77,2909.83,2522.84,4772.95,630.0,380.0,570.0,410.0,220.0,20.0,23.0,2006,173.87,1011.66,76.99,20653289.93,364,37,3,6,6,2,1,3,3,False,False,False,True,True,False,True,True,22.0,north,dedicated,Niketon,townhouse
44.27,1317.07,1101.85,1463.81,370.0,1270.0,720.0,660.0,820.0,23.0,18.0,2003,35.73,290.16,10.97,3352743.4,3409,38,3,4,3,1,85,1,10,True,False,True,False,True,False,False,False,53.0,east,inline,Mirpur 10,apartment
189.72,2432.7,2178.08,3284.75,630.0,320.0,370.0,570.0,990.0,36.0,10.0,1990,66.58,422.31,34.44,5096944.96,2116,7,3,7,6,2,1,1,2,False,False,True,True,True,True,False,False,75.0,north,dedicated,Old Dhaka,duplex
159.7,3272.17,2883.16,5916.23,935.0,1390.0,1080.0,260.0,1240.0,21.0,11.0,2005,55.06,581.12,37.2,8650865.81,2751,13,3,7,6,1,1,3,3,False,True,False,False,False,False,False,False,56.0,west,dedicated,Old Dhaka,triplex
152.87,3598.24,3153.13,6617.39,555.0,290.0,620.0,450.0,620.0,36.0,19.0,1990,124.43,2029.65,82.48,23266229.97,1475,18,3,6,5,3,1,1,3,True,True,True,False,True,True,False,False,17.0,north,dedicated,Gulshan,duplex
269.55,8419.64,7152.42,13818.58,655.0,190.0,360.0,640.0,60.0,11.0,16.0,2015,504.52,5060.36,210.35,88693300.15,3509,5,3,5,4,3,1,2,4,True,False,True,False,True,True,False,False,20.0,north,dedicated,Dhanmondi,villa
105.52,1414.51,1186.65,1523.05,595.0,290.0,470.0,170.0,670.0,0.0,17.0,2026,82.24,622.25,33.01,12577054.26,3884,8,2,2,2,18,83,1,20,True,True,True,True,True,True,False,True,74.0,west,dedicated,Nikunja,apartment
110.48,1957.87,1645.7,2110.84,260.0,400.0,150.0,430.0,480.0,25.0,10.0,2001,60.43,1291.17,32.39,12711691.18,4756,28,3,4,4,7,11,2,10,True,True,True,False,True,True,True,True,29.0,west,dedicated,Dhanmondi,apartment
193.05,2867.46,2516.78,3102.78,515.0,820.0,360.0,1320.0,820.0,2.0,23.0,2024,76.01,504.28,22.88,10079970.55,3294,27,3,4,4,12,176,3,15,True,False,False,False,False,False,False,False,44.0,south,dedicated,Wari,penthouse
119.17,1970.56,1755.9,3265.45,1120.0,1380.0,330.0,1330.0,440.0,26.0,20.0,2000,45.18,368.28,14.89,5059634.59,1504,8,3,3,3,1,1,0,3,False,False,True,False,False,True,False,False,34.0,west,dedicated,Lalbagh,townhouse
75.04,1784.11,1512.15,3559.48,230.0,270.0,120.0,440.0,550.0,27.0,10.0,1999,61.38,393.5,32.49,6451978.12,1221,40,3,4,4,1,1,1,2,False,False,False,True,True,False,True,False,68.0,north,dedicated,Kafrul,duplex
60.76,801.21,608.86,936.93,255.0,1040.0,660.0,1400.0,540.0,9.0,23.0,2017,21.82,197.81,10.96,2172077.64,1845,37,2,2,2,19,75,2,30,True,True,True,False,False,False,True,True,28.0,south,inline,Malibagh,apartment
141.96,2273.05,1718.87,2653.55,55.0,680.0,510.0,560.0,320.0,22.0,21.0,2004,112.73,834.32,61.69,15369176.86,1691,36,3,7,6,15,150,2,22,True,True,True,True,True,True,True,False,35.0,north,dedicated,Banani,apartment
324.02,6919.94,5487.56,12477.06,350.0,690.0,70.0,170.0,150.0,8.0,17.0,2018,232.45,2592.54,112.82,69892972.27,1933,29,3,6,5,3,1,2,3,False,False,True,True,True,True,False,False,19.0,west,dedicated,Uttara,bungalow
117.72,1761.55,1429.32,2033.4,590.0,160.0,670.0,270.0,100.0,21.0,17.0,2005,88.71,661.24,35.48,10272987.19,3987,33,3,4,3,5,149,1,22,True,True,True,True,True,True,False,True,47.0,south,dedicated,Dhanmondi,apartment
122.81,2435.17,2006.16,4671.89,215.0,860.0,230.0,350.0,910.0,19.0,6.0,2007,70.02,1016.51,48.19,10206364.84,1496,8,3,6,6,1,1,0,1,False,False,True,False,True,True,True,False,12.0,south,dedicated,Farmgate,duplex
129.28,2236.66,1951.08,2529.84,320.0,780.0,530.0,600.0,560.0,3.0,13.0,2023,73.17,626.71,44.2,11743113.96,2245,21,3,7,6,10,68,3,11,True,False,False,False,False,True,False,False,51.0,north,dedicated,Kafrul,condominium
141.61,4077.82,3519.55,6369.78,385.0,630.0,300.0,160.0,610.0,27.0,16.0,1999,135.4,1428.91,96.12,23545328.41,4301,13,3,5,4,3,1,3,3,False,True,True,True,True,False,True,False,77.0,south,dedicated,Niketon,townhouse
125.97,1634.24,1375.47,2935.83,640.0,1170.0,1020.0,1100.0,640.0,20.0,10.0,2006,25.56,350.46,17.47,4876797.9,1227,34,3,3,3,4,1,0,4,True,False,True,True,False,False,False,False,78.0,north,dedicated,Mirpur 10,duplex
176.93,5214.42,4489.03,10019.55,295.0,460.0,480.0,410.0,390.0,14.0,20.0,2012,177.17,2175.61,57.98,25669272.69,2252,40,3,6,6,1,1,2,2,True,False,False,False,True,False,True,False,55.0,south,dedicated,Shyamoli,triplex
93.39,1356.76,1215.1,1576.59,885.0,880.0,170.0,830.0,720.0,39.0,20.0,1987,52.37,277.1,19.93,5213761.92,4613,22,2,3,2,2,175,2,9,True,False,True,True,False,True,False,False,62.0,south,inline,Farmgate,condominium
318.72,7622.35,6804.66,13342.0,150.0,320.0,290.0,280.0,140.0,4.0,24.0,2022,371.52,5135.72,127.7,81521149.07,3328,5,3,4,4,1,1,1,1,True,True,True,False,True,True,True,False,79.0,east,dedicated,Gulshan,villa
51.39,1194.63,910.21,1345.21,415.0,160.0,660.0,860.0,290.0,5.0,12.0,2021,30.36,443.83,14.2,6351861.68,987,19,2,2,2,8,90,0,20,True,False,True,False,True,True,True,False,33.0,south,inline,Kalabagan,condominium
61.24,1307.67,1090.95,1498.3,835.0,530.0,1470.0,1000.0,720.0,33.0,9.0,1993,22.33,242.12,13.02,2889949.59,2758,34,2,2,2,4,18,2,11,True,True,False,True,True,False,True,False,34.0,west,inline,Mirpur 1,apartment
50.62,1459.11,1098.55,1542.4,235.0,500.0,1070.0,1090.0,290.0,30.0,7.0,1996,40.17,360.34,15.23,2901321.51,2193,33,3,3,3,3,21,2,7,True,False,True,False,True,False,False,False,67.0,south,dedicated,Paltan,apartment
66.69,1461.4,1258.33,1751.64,240.0,130.0,640.0,240.0,320.0,14.0,17.0,2012,61.34,911.21,27.17,12027291.1,1863,18,3,3,3,7,91,3,12,True,True,True,False,True,True,True,False,66.0,north,dedicated,Uttara,condominium
81.66,1106.37,945.65,1199.23,1365.0,630.0,220.0,1390.0,670.0,14.0,24.0,2012,20.44,295.83,14.24,3460240.95,1851,6,3,3,3,4,26,1,6,True,True,True,False,True,False,True,False,79.0,east,inline,Badda,condominium
59.53,999.76,894.98,1195.54,505.0,300.0,140.0,860.0,860.0,38.0,14.0,1988,27.22,355.66,18.39,3947943.13,1248,38,3,3,3,17,193,0,18,True,False,False,False,True,False,False,True,73.0,west,inline,Kafrul,condominium
64.8,911.63,746.38,995.26,1110.0,980.0,650.0,1010.0,1030.0,24.0,8.0,2002,19.12,191.5,8.2,1917894.01,2135,21,3,3,3,4,67,0,8,True,False,False,False,False,False,False,False,18.0,north,inline,Tejgaon,apartment
62.36,999.34,754.27,1092.56,1025.0,660.0,990.0,660.0,970.0,12.0,7.0,2014,18.03,225.88,9.52,3010619.14,2207,27,3,3,3,22,28,1,22,False,True,False,True,True,True,False,False,56.0,west,inline,Wari,condominium
549.28,8483.81,7554.79,13063.8,265.0,670.0,680.0,500.0,340.0,19.0,13.0,2007,288.69,3964.31,197.76,67933083.25,4465,4,3,6,6,2,1,1,4,False,False,True,True,True,True,True,False,48.0,west,dedicated,Gulshan,villa
98.18,1897.54,1497.95,2204.81,340.0,650.0,760.0,620.0,900.0,27.0,12.0,1999,47.16,382.49,26.06,7355640.96,2812,33,3,3,3,13,27,1,26,True,True,True,False,True,True,True,False,27.0,west,dedicated,Motijheel,condominium
85.28,2302.82,1979.38,3533.09,725.0,780.0,440.0,930.0,380.0,1.0,8.0,2025,91.05,506.85,39.95,11929385.88,2080,22,3,6,5,4,1,3,4,False,False,True,True,False,True,True,True,26.0,east,dedicated,Motijheel,triplex
561.28,7523.83,5947.44,13667.19,485.0,660.0,310.0,160.0,570.0,15.0,12.0,2011,428.75,4243.72,172.59,66107463.19,463,36,3,7,6,1,1,1,1,True,True,True,False,True,True,True,True,72.0,west,dedicated,Banani,villa
45.62,1469.13,1311.47,1761.69,120.0,360.0,600.0,680.0,630.0,40.0,8.0,1986,84.67,834.43,34.47,9524146.75,1339,31,2,2,2,4,90,1,14,True,False,True,True,True,True,True,False,55.0,west,dedicated,Niketon,condominium
110.19,1429.72,1151.86,1533.77,575.0,1490.0,700.0,1080.0,1090.0,31.0,22.0,1995,34.56,444.17,16.65,3038912.58,435,34,3,4,3,10,161,0,17,False,True,False,True,True,False,True,False,74.0,north,dedicated,Jatrabari,apartment
44.9,1432.87,1226.18,1715.4,970.0,800.0,170.0,350.0,540.0,19.0,7.0,2007,29.67,531.3,19.75,5256067.08,341,37,3,4,3,14,27,3,25,True,True,True,True,False,True,False,False,41.0,east,dedicated,Kalabagan,apartment
172.59,2413.15,2057.74,2871.09,610.0,200.0,530.0,310.0,620.0,13.0,8.0,2013,140.16,1250.12,36.23,18225271.8,166,30,3,6,5,1,16,3,28,False,True,True,False,True,False,True,False,46.0,north,dedicated,Cantonment,condominium
69.9,1051.86,820.82,1235.8,520.0,1140.0,520.0,530.0,1230.0,19.0,16.0,2007,28.61,329.53,10.15,2847493.52,951,34,2,2,2,16,13,2,23,False,True,False,False,True,True,False,False,75.0,east,inline,Mirpur 1,apartment
114.67,3112.15,2743.97,5884.82,475.0,370.0,600.0,590.0,350.0,6.0,20.0,2020,134.42,1846.03,67.72,28220555.85,4472,38,3,6,6,3,1,3,4,False,True,True,True,True,True,True,False,77.0,north,dedicated,Dhanmondi,duplex
52.88,1761.09,1571.27,2993.44,955.0,780.0,1290.0,850.0,1430.0,39.0,20.0,1987,50.39,432.78,19.36,3568968.16,619,19,3,5,4,3,1,3,3,False,False,True,False,False,False,False,False,39.0,east,dedicated,Wari,townhouse
108.77,1704.57,1395.02,3236.56,955.0,1330.0,830.0,1140.0,580.0,19.0,20.0,2007,50.55,521.93,23.5,4913015.26,4461,11,3,4,4,1,1,2,4,True,False,True,False,False,False,False,False,52.0,west,dedicated,Tejgaon,duplex
224.09,4306.32,3332.29,4559.3,615.0,60.0,440.0,630.0,420.0,1.0,16.0,2025,214.85,2288.9,84.69,50120361.09,534,31,3,5,4,6,96,3,8,True,False,True,True,False,True,True,True,79.0,south,dedicated,Baridhara,penthouse
287.45,3877.73,3281.15,5717.58,1140.0,420.0,820.0,1170.0,670.0,20.0,14.0,2006,85.32,940.6,58.12,12633241.14,61,30,3,5,4,1,1,0,2,False,True,False,False,True,True,False,False,67.0,north,dedicated,Paltan,villa
55.03,1499.28,1196.89,1708.19,440.0,660.0,230.0,280.0,730.0,17.0,24.0,2009,32.67,330.8,23.14,7257589.83,631,17,3,4,3,5,192,0,7,True,True,True,False,True,False,False,False,62.0,west,dedicated,Motijheel,condominium
91.75,2419.2,2061.06,2880.75,635.0,380.0,180.0,390.0,100.0,35.0,10.0,1991,72.89,1501.61,46.97,14423389.85,2950,11,3,4,4,16,70,1,18,True,True,True,True,True,True,True,False,35.0,south,dedicated,Dhanmondi,condominium
80.17,2081.23,1783.83,2450.43,535.0,570.0,650.0,570.0,610.0,16.0,13.0,2010,74.29,769.54,41.21,7749357.22,4047,40,3,4,4,2,162,1,7,False,False,True,True,True,False,True,True,55.0,east,dedicated,Kalabagan,apartment
218.36,3413.1,2849.29,5186.69,470.0,440.0,430.0,190.0,240.0,16.0,11.0,2010,108.16,2198.18,53.08,26832091.6,2237,7,3,7,6,2,1,1,3,False,True,False,True,True,True,True,False,36.0,south,dedicated,Niketon,duplex
399.97,6046.06,4679.04,9588.95,65.0,390.0,160.0,650.0,70.0,1.0,15.0,2025,185.5,3471.91,135.46,59469165.18,3870,19,3,5,5,2,1,1,3,False,True,False,True,True,True,True,False,57.0,east,dedicated,Bashundhara,triplex
40.12,1225.04,1056.65,1342.69,1055.0,460.0,480.0,760.0,600.0,32.0,15.0,1994,24.25,397.13,16.83,2701279.79,2365,13,3,4,3,8,85,1,11,True,False,False,False,True,False,False,False,30.0,west,inline,Mirpur 1,apartment
38.11,950.25,742.82,1040.14,795.0,970.0,1300.0,390.0,660.0,17.0,24.0,2009,27.78,211.04,8.31,2478829.02,1065,9,2,2,2,10,164,3,26,True,False,False,True,True,False,False,False,53.0,south,inline,Lalbagh,apartment
53.1,1182.2,1008.12,1338.61,340.0,640.0,290.0,1330.0,1460.0,5.0,15.0,2021,25.38,224.67,16.67,3676455.72,1215,39,2,3,2,23,141,0,26,True,False,False,False,True,False,True,False,32.0,north,inline,Shahbagh,apartment
34.45,916.77,789.18,962.67,930.0,1390.0,430.0,660.0,950.0,31.0,13.0,1995,23.15,301.9,7.79,1788533.33,1854,28,3,4,3,4,165,0,12,True,False,True,False,True,False,False,False,52.0,east,inline,Badda,apartment
