Split,Id,MSZoning,LotArea,Street,Utilities,LandSlope,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,Electtrical
leaderboard,834,RL,11275,Pave,AllPub,Gtl,SLvl,1967.0,2007,Mansard,CBlock,710,GasA,Y,SBrkr,1898,1080,2978,0,2,5,1,11,1,BuiltIn,1961.0,Fin,2,564,Y,0,0,0,,,
leaderboard,835,RL,16692,Pave,AllPub,Gtl,2Story,1978.0,1978,Gable,CBlock,1392,GasA,Y,SBrkr,1392,1392,2784,1,3,5,1,12,2,Attchd,1978.0,RFn,2,564,Y,112,0,519,TenC,,
leaderboard,836,RL,11787,Pave,AllPub,Gtl,2Story,1996.0,1997,Gable,PConc,1379,GasA,Y,SBrkr,1383,1015,2398,1,2,3,1,8,1,Attchd,1996.0,Fin,3,834,Y,60,0,0,,,
leaderboard,837,RM,10800,Pave,AllPub,Gtl,1Story,1885.0,1995,Mansard,BrkTil,641,GasA,Y,SBrkr,1047,0,1047,0,1,2,1,6,0,Detchd,1954.0,Unf,1,273,N,0,0,0,Shed,,
leaderboard,838,RL,9450,Pave,AllPub,Mod,1Story,1954.0,1954,Gable,CBlock,894,GasA,Y,SBrkr,894,0,894,0,1,3,1,5,0,Detchd,1999.0,Unf,2,400,Y,0,0,0,,,
leaderboard,839,RL,13132,Pave,AllPub,Gtl,2Story,1914.0,1950,Gable,BrkTil,747,GasA,Y,FuseF,892,892,1784,0,1,4,1,9,0,Detchd,1914.0,Unf,1,180,N,40,0,0,,,
leaderboard,840,RL,11414,Pave,AllPub,Gtl,2Story,1910.0,1993,Gable,BrkTil,728,GasA,N,SBrkr,1136,883,2019,0,1,3,1,8,0,Detchd,1997.0,Unf,2,532,Y,135,0,0,,,
leaderboard,841,RL,8749,Pave,AllPub,Gtl,1Story,2002.0,2002,Gable,PConc,1459,GasA,Y,SBrkr,1459,0,1459,0,2,3,1,6,1,Attchd,2002.0,RFn,2,527,Y,39,0,0,,,
leaderboard,842,RL,7024,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,1090,GasA,Y,,1090,0,1090,1,1,2,1,5,0,Attchd,2005.0,Fin,2,450,Y,49,0,0,,,
leaderboard,843,RL,9248,Pave,AllPub,Gtl,1Story,1992.0,1992,Gable,PConc,1158,GasA,Y,SBrkr,1167,0,1167,1,2,3,1,6,0,Attchd,1992.0,RFn,2,400,Y,26,0,0,,,
leaderboard,844,RL,13006,Pave,AllPub,Gtl,2Story,1997.0,1997,Gable,PConc,964,GasA,Y,SBrkr,993,1243,2236,0,2,4,1,8,1,BuiltIn,1997.0,Fin,2,642,Y,0,0,0,,,
leaderboard,845,RL,10650,Pave,AllPub,Gtl,1Story,1976.0,1976,Gable,CBlock,894,GasA,Y,SBrkr,894,0,894,1,1,3,1,5,0,Attchd,1976.0,Unf,1,308,Y,0,0,0,,,
leaderboard,846,FV,7200,Pave,AllPub,Gtl,1Story,2006.0,2006,Gable,PConc,1293,GasA,Y,SBrkr,1301,0,1301,1,2,2,1,5,1,Attchd,2006.0,RFn,2,572,Y,121,0,0,,,
leaderboard,847,RL,6371,Pave,AllPub,Gtl,1Story,2009.0,2010,Gable,PConc,1358,GasA,Y,SBrkr,1358,0,1358,1,2,2,1,6,1,Attchd,2010.0,RFn,2,484,Y,35,0,0,,,
leaderboard,848,RM,6240,Pave,AllPub,Gtl,1.5Fin,1931.0,1950,Gable,BrkTil,884,GasA,Y,FuseA,959,408,1367,0,1,3,1,6,1,Detchd,1978.0,Unf,1,560,Y,0,0,0,,,
leaderboard,849,RM,1680,Pave,AllPub,Gtl,2Story,1973.0,1973,Gable,CBlock,483,GasA,Y,SBrkr,483,504,987,1,1,2,1,5,0,Detchd,1973.0,Unf,1,264,Y,0,0,0,,,
leaderboard,850,RM,6240,Pave,AllPub,Gtl,1.5Fin,1936.0,1950,Gable,BrkTil,896,GasA,Y,FuseA,896,448,1344,0,1,3,1,7,0,Detchd,1936.0,Unf,1,240,Y,114,0,0,,,
leaderboard,851,RL,10041,Pave,AllPub,Gtl,2Story,1992.0,1992,Gable,PConc,908,GasA,Y,SBrkr,927,988,1915,1,2,3,1,8,1,Attchd,1992.0,Fin,2,506,Y,150,0,0,,,
leaderboard,852,RL,6979,Pave,AllPub,Gtl,SFoyer,1980.0,1980,Gable,CBlock,1056,GasA,Y,SBrkr,1056,0,1056,2,0,0,2,4,0,Detchd,1980.0,Unf,2,576,Y,56,0,0,Shed,,
leaderboard,853,RL,9750,Pave,AllPub,Gtl,1Story,1958.0,1958,Gable,CBlock,1442,GasA,Y,SBrkr,1442,0,1442,0,1,4,1,7,0,Attchd,1958.0,RFn,1,301,Y,0,275,0,Shed,,
leaderboard,854,RL,9541,Pave,AllPub,Gtl,1Story,2009.0,2009,Gable,PConc,1502,GasA,Y,SBrkr,1502,0,1502,0,2,3,1,7,0,Attchd,2009.0,RFn,2,644,Y,114,0,0,,,
leaderboard,855,RL,7200,Pave,AllPub,Gtl,SFoyer,1972.0,2003,Gable,CBlock,768,GasA,Y,SBrkr,768,0,768,0,1,2,1,5,0,Detchd,1974.0,Fin,1,396,Y,0,0,0,,,
leaderboard,856,RM,6000,Pave,AllPub,Gtl,1.5Fin,1925.0,1997,Gable,BrkTil,884,GasA,Y,SBrkr,884,464,1348,1,1,3,1,5,1,Detchd,1960.0,Unf,1,216,N,0,208,0,,,
leaderboard,857,RL,8450,Pave,AllPub,Gtl,1Story,2003.0,2003,Gable,PConc,1337,GasA,Y,,1337,0,1337,1,2,3,1,6,0,Attchd,2003.0,RFn,2,531,Y,39,0,0,,,
leaderboard,858,RL,12464,Pave,AllPub,Mod,1Story,1996.0,1996,Gable,PConc,1040,GasA,Y,SBrkr,1040,0,1040,1,1,3,1,6,0,Detchd,2000.0,Unf,2,576,Y,0,0,0,,,
leaderboard,859,RL,10852,Pave,AllPub,Gtl,2Story,2000.0,2000,Gable,PConc,959,GasA,Y,SBrkr,959,712,1671,1,2,3,1,7,1,Attchd,2000.0,Fin,2,472,Y,38,0,0,,,
leaderboard,860,FV,3000,Pave,AllPub,Gtl,2Story,2009.0,2009,Gable,PConc,612,GasA,Y,SBrkr,612,612,1224,0,2,2,1,4,0,Detchd,2009.0,RFn,2,528,Y,234,0,0,,,
leaderboard,861,RL,8475,Pave,AllPub,Gtl,1Story,1956.0,1956,Gable,CBlock,952,GasA,Y,FuseA,952,0,952,0,1,2,1,4,0,Detchd,1956.0,Unf,1,283,Y,0,0,0,,,
leaderboard,862,FV,9000,Pave,AllPub,Gtl,2Story,2008.0,2008,Gable,PConc,768,GasA,Y,SBrkr,786,804,1590,0,2,3,1,6,0,Attchd,2008.0,RFn,2,676,Y,30,0,0,,,
leaderboard,863,RL,11249,Pave,AllPub,Gtl,1Story,1995.0,1995,Gable,PConc,1200,GasA,Y,SBrkr,1200,0,1200,1,2,3,1,6,0,Attchd,1995.0,RFn,2,521,Y,26,0,0,,,
leaderboard,864,RL,8885,Pave,AllPub,Mod,1Story,1983.0,1983,Gable,CBlock,864,GasA,Y,SBrkr,902,0,902,1,1,2,1,5,0,Attchd,1983.0,Unf,2,484,Y,0,0,0,,,
leaderboard,865,RL,16659,Pave,AllPub,Gtl,2Story,1977.0,1994,Gable,CBlock,795,GasA,Y,SBrkr,1468,795,2263,1,2,3,1,9,1,Attchd,1977.0,Fin,2,539,Y,250,0,0,,,
leaderboard,866,FV,3180,Pave,AllPub,Gtl,2Story,2005.0,2005,Gable,PConc,600,GasA,Y,SBrkr,520,600,1200,0,2,2,1,4,0,Detchd,2005.0,RFn,2,480,Y,166,0,0,,,
leaderboard,867,RL,13346,Pave,AllPub,Gtl,2Story,1992.0,2000,Gable,PConc,1095,GasA,Y,SBrkr,1166,1129,2295,1,2,4,1,9,1,Attchd,1992.0,RFn,2,590,Y,40,0,0,,,
leaderboard,868,RL,9187,Pave,AllPub,Gtl,1Story,1983.0,1983,Gable,PConc,1084,GasA,Y,SBrkr,1080,0,1080,0,1,3,1,5,0,Attchd,1983.0,Unf,2,484,Y,0,158,0,,,
leaderboard,869,RL,21780,Pave,AllPub,Gtl,1.5Fin,1918.0,1950,Gable,BrkTil,1163,GasA,Y,SBrkr,1163,511,1674,0,2,4,1,8,1,Detchd,1955.0,Fin,2,396,N,36,0,0,,,
leaderboard,870,RL,6420,Pave,AllPub,Gtl,1Story,1952.0,1952,Gable,PConc,980,GasA,Y,FuseA,1148,0,1148,0,1,2,1,6,0,Detchd,1952.0,Unf,1,308,Y,0,0,0,,,
leaderboard,871,RL,9000,Pave,AllPub,Gtl,1Story,1954.0,1954,Gable,CBlock,936,GasA,Y,SBrkr,1128,0,1128,0,1,2,1,5,0,Attchd,1954.0,Unf,1,286,Y,0,0,0,,,
leaderboard,872,RL,13400,Pave,AllPub,Gtl,SLvl,1966.0,1966,Gable,CBlock,1024,GasA,Y,SBrkr,1086,0,1086,1,1,3,1,6,1,Attchd,1966.0,RFn,2,484,Y,0,0,0,,,
leaderboard,873,RL,10800,Pave,AllPub,Gtl,1Story,1920.0,1950,Hip,BrkTil,1120,GasA,Y,SBrkr,1130,0,1130,1,1,2,1,5,1,Detchd,1970.0,Unf,2,720,Y,0,0,0,,,
leaderboard,874,RL,7153,Pave,AllPub,Gtl,1Story,1991.0,1991,Gable,CBlock,1278,GasA,Y,SBrkr,1294,0,1294,1,2,3,1,6,0,Attchd,1991.0,RFn,2,496,Y,51,0,0,,,
leaderboard,875,RL,9042,Pave,AllPub,Gtl,2Story,1998.0,1998,Gable,PConc,943,GasA,Y,SBrkr,943,695,1638,1,2,3,1,7,2,Attchd,1998.0,Fin,2,472,Y,38,0,0,,,
leaderboard,876,RL,11029,Pave,AllPub,Gtl,2Story,1968.0,1984,Gable,CBlock,1054,GasA,Y,SBrkr,1512,1142,2654,1,2,4,1,9,1,Attchd,1968.0,Unf,2,619,Y,65,0,0,,,
leaderboard,877,RL,8892,Pave,AllPub,Gtl,1Story,1960.0,1960,Gable,CBlock,1065,GasA,Y,SBrkr,1065,0,1065,0,1,3,1,6,0,Detchd,1974.0,Unf,2,461,Y,0,0,0,,,
leaderboard,878,RL,6960,Pave,AllPub,Gtl,1Story,1970.0,1970,Gable,CBlock,864,GasA,Y,SBrkr,864,0,864,0,1,3,1,5,0,Detchd,1989.0,Unf,2,660,Y,0,0,0,Shed,,
leaderboard,879,RM,3675,Pave,AllPub,Gtl,SFoyer,2005.0,2006,Gable,PConc,547,GasA,Y,SBrkr,1072,0,1072,1,2,2,1,5,0,Basment,2005.0,Fin,2,525,Y,44,0,0,,,
leaderboard,880,RL,6768,Pave,AllPub,Gtl,1Story,1961.0,1996,Hip,CBlock,912,GasA,Y,SBrkr,912,0,912,1,1,3,1,5,0,Detchd,1962.0,Unf,1,288,Y,0,0,0,,,
leaderboard,881,RL,10000,Pave,AllPub,Gtl,2Story,1995.0,1996,Gable,PConc,1220,GasA,Y,SBrkr,1220,870,2090,1,2,3,1,8,1,Attchd,1995.0,RFn,2,556,Y,65,0,0,,,
leaderboard,882,RL,11844,Pave,AllPub,Gtl,1Story,2008.0,2008,Hip,PConc,2046,GasA,Y,SBrkr,2046,0,2046,0,2,3,1,7,1,Attchd,2008.0,Fin,3,834,Y,82,0,0,,,
leaderboard,883,RL,9300,Pave,AllPub,Gtl,1Story,1960.0,1960,Gable,CBlock,1268,GasA,Y,SBrkr,1264,0,1264,1,1,3,1,6,2,Attchd,1960.0,Unf,2,461,Y,0,0,0,,,
leaderboard,884,RL,7560,Pave,AllPub,Gtl,1Story,1959.0,1959,Gable,CBlock,1040,GasA,Y,FuseA,1040,0,1040,0,1,3,1,6,0,Attchd,1959.0,RFn,1,286,Y,0,252,0,,,
leaderboard,885,RL,9505,Pave,AllPub,Gtl,2Story,2001.0,2001,Gable,PConc,884,GasA,Y,SBrkr,884,1151,2035,0,2,3,1,8,1,BuiltIn,2001.0,Fin,2,434,Y,48,0,0,,,
leaderboard,886,RL,11932,Pave,AllPub,Gtl,1Story,2007.0,2008,Gable,PConc,1580,GasA,Y,SBrkr,1580,0,1580,0,2,3,1,7,0,Attchd,2008.0,RFn,3,830,Y,24,0,0,,,
leaderboard,887,RL,8688,Pave,AllPub,Gtl,1Story,2005.0,2005,Gable,PConc,1616,GasA,Y,SBrkr,1616,0,1616,0,2,3,1,7,0,Attchd,2005.0,RFn,3,834,Y,59,0,0,,,
leaderboard,888,RM,6120,Pave,AllPub,Gtl,2Story,1920.0,2004,Gable,BrkTil,939,GasA,Y,SBrkr,939,574,1513,0,1,4,1,8,0,Detchd,1933.0,Unf,1,180,N,0,150,0,,,
leaderboard,889,RL,7500,Pave,AllPub,Gtl,1Story,2004.0,2005,Gable,PConc,1080,GasA,Y,SBrkr,1080,0,1080,1,1,3,1,6,0,,,,0,0,Y,0,0,0,,,
leaderboard,890,RL,8780,Pave,AllPub,Gtl,1Story,1985.0,1985,Gable,CBlock,833,GasA,Y,SBrkr,833,0,833,1,1,3,1,5,0,,,,0,0,Y,0,0,0,,,
leaderboard,891,RL,9098,Pave,AllPub,Gtl,1Story,1920.0,2002,Gable,BrkTil,528,GasA,Y,SBrkr,605,0,605,1,1,2,1,5,0,,,,0,0,N,0,144,0,,,
leaderboard,892,RL,8072,Pave,AllPub,Gtl,1Story,1994.0,1995,Gable,PConc,990,GasA,Y,SBrkr,990,0,990,1,1,3,1,5,0,Detchd,2000.0,Unf,2,480,Y,64,0,0,,,
leaderboard,893,RL,13265,Pave,AllPub,Gtl,1Story,2002.0,2002,Hip,PConc,1568,GasA,Y,,1689,0,1689,1,2,3,1,7,2,Attchd,2002.0,RFn,3,857,Y,59,0,0,,,
leaderboard,894,RL,9790,Pave,AllPub,Gtl,1Story,1963.0,1963,Hip,CBlock,1328,GasA,Y,SBrkr,1328,0,1328,1,1,3,1,6,2,Attchd,1963.0,Unf,2,528,Y,26,0,0,,,
leaderboard,895,RL,10800,Pave,AllPub,Gtl,1.5Fin,1936.0,1989,Gable,CBlock,796,GasA,Y,SBrkr,1096,370,1466,0,2,3,1,7,1,Attchd,1950.0,Unf,2,566,Y,21,0,0,Shed,,
leaderboard,896,RL,10192,Pave,AllPub,Gtl,SLvl,1968.0,1992,Gable,CBlock,570,GasA,Y,SBrkr,1222,698,1920,0,3,4,1,8,1,Attchd,1968.0,RFn,2,487,Y,98,0,0,,,
leaderboard,897,RL,11625,Pave,AllPub,Gtl,1Story,1965.0,1965,Hip,PConc,1039,GasA,Y,SBrkr,1039,0,1039,1,1,3,1,6,0,Attchd,1965.0,Unf,2,504,Y,0,0,0,,,
leaderboard,898,RL,10205,Pave,AllPub,Gtl,SFoyer,1962.0,1962,Gable,CBlock,925,GasA,Y,SBrkr,999,0,999,1,1,3,1,6,0,Attchd,1962.0,Unf,1,300,Y,72,0,0,,,
leaderboard,899,RH,6270,Pave,AllPub,Gtl,2Story,1949.0,1950,Gable,CBlock,1001,GasA,N,FuseA,1001,1001,2002,0,2,4,2,8,0,2Types,1949.0,Unf,3,871,Y,0,0,0,,,
leaderboard,900,RL,5000,Pave,AllPub,Gtl,1.5Fin,1924.0,1950,Gable,BrkTil,1026,GasA,Y,SBrkr,1026,665,1691,0,2,3,1,6,1,Detchd,1924.0,Unf,1,308,Y,0,242,0,,,
leaderboard,901,RM,8198,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,1358,GasA,Y,SBrkr,1358,0,1358,1,2,2,1,6,1,Attchd,2004.0,RFn,2,484,Y,30,0,0,,,
leaderboard,902,C (all),11040,Pave,AllPub,Mod,1.5Fin,1920.0,1950,Gable,CBlock,637,GasA,Y,SBrkr,897,439,1336,0,1,3,1,7,0,CarPort,1994.0,Unf,1,570,Y,47,120,0,,,
leaderboard,903,RL,11700,Pave,AllPub,Gtl,2Story,1968.0,1968,Gable,CBlock,708,GasA,Y,SBrkr,708,708,1416,0,2,3,1,7,1,Attchd,1968.0,RFn,2,776,Y,169,0,0,,,
leaderboard,904,RL,8775,Pave,AllPub,Gtl,1Story,1994.0,1994,Gable,PConc,990,GasA,Y,SBrkr,990,0,990,0,1,3,1,5,0,Attchd,1996.0,Unf,1,299,Y,64,0,0,,,
leaderboard,905,RL,6171,Pave,AllPub,Gtl,1.5Fin,1925.0,1990,Gable,BrkTil,976,GasA,Y,SBrkr,1160,448,1608,0,2,3,1,7,1,Detchd,1925.0,Unf,1,216,Y,16,0,0,,,
leaderboard,906,RL,13350,Pave,AllPub,Gtl,1Story,1974.0,1974,Hip,CBlock,864,GasA,Y,SBrkr,894,0,894,1,1,3,1,5,1,Attchd,1974.0,Unf,2,440,Y,0,0,0,,,
leaderboard,907,RL,6970,Pave,AllPub,Gtl,1Story,1961.0,1961,Gable,CBlock,1040,GasA,Y,SBrkr,1120,0,1120,1,1,3,1,5,0,Attchd,1961.0,RFn,2,544,Y,0,0,0,Shed,,
leaderboard,908,RL,13175,Pave,AllPub,Gtl,1Story,1978.0,1988,Gable,CBlock,1542,GasA,Y,SBrkr,2073,0,2073,1,2,3,1,7,2,Attchd,1978.0,Unf,2,500,Y,0,0,0,,,
leaderboard,909,RL,10530,Pave,AllPub,Gtl,1Story,1971.0,1971,Hip,CBlock,981,GasA,Y,SBrkr,981,0,981,1,1,3,1,5,0,Detchd,1979.0,Unf,2,576,Y,312,40,0,,,
leaderboard,910,RM,12000,Pave,AllPub,Gtl,1Story,1948.0,2005,Gable,CBlock,924,GasA,Y,SBrkr,1122,0,1122,1,1,2,1,6,0,Attchd,1948.0,Unf,2,528,Y,36,0,0,,,
leaderboard,911,RL,8750,Pave,AllPub,Gtl,1Story,1970.0,1970,Gable,CBlock,1002,GasA,Y,SBrkr,1002,0,1002,1,1,3,1,5,0,Detchd,1973.0,Unf,2,902,Y,0,0,0,,,
leaderboard,912,RL,9017,Pave,AllPub,Gtl,1Story,1999.0,1999,Gable,PConc,1431,GasA,Y,SBrkr,1431,0,1431,1,2,3,1,6,0,Attchd,1999.0,Fin,2,666,Y,35,0,0,,,
leaderboard,913,RL,7560,Pave,AllPub,Gtl,1Story,1958.0,1965,Hip,CBlock,1029,GasA,Y,SBrkr,1339,0,1339,0,1,3,1,6,0,Attchd,1958.0,Unf,1,294,Y,0,0,0,,,
leaderboard,914,RL,13695,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,1114,GasA,Y,SBrkr,1114,0,1114,1,1,3,1,6,0,Detchd,2004.0,Unf,2,576,Y,102,0,0,,,
leaderboard,915,RL,10780,Pave,AllPub,Gtl,SLvl,1976.0,1976,Gable,CBlock,911,GasA,Y,SBrkr,954,0,954,0,1,3,1,6,0,Detchd,1976.0,Unf,2,576,Y,0,0,0,,,
leaderboard,916,RM,1680,Pave,AllPub,Gtl,2Story,1971.0,1971,Gable,CBlock,525,GasA,Y,SBrkr,525,567,1092,0,1,3,1,6,0,Detchd,1971.0,Unf,1,264,Y,0,0,0,,,
leaderboard,917,RL,11475,Pave,AllPub,Gtl,2Story,1975.0,1975,Gable,CBlock,713,GasA,Y,SBrkr,811,741,1552,1,2,3,1,6,1,Attchd,1975.0,RFn,2,434,Y,208,0,0,,,
leaderboard,918,RL,11600,Pave,AllPub,Gtl,1Story,1960.0,1960,Hip,CBlock,1383,GasA,Y,SBrkr,1383,0,1383,0,1,3,1,7,0,Attchd,1960.0,RFn,1,292,Y,45,0,0,,,
leaderboard,919,RL,13680,Pave,AllPub,Gtl,1Story,1955.0,1955,Hip,Slab,0,GasA,Y,FuseA,1733,0,1733,0,2,4,1,8,1,Attchd,1955.0,Unf,2,452,Y,0,0,0,,,
leaderboard,920,RL,13695,Pave,AllPub,Gtl,1Story,2003.0,2004,Gable,PConc,1114,GasA,Y,,1114,0,1114,1,1,3,1,6,0,Detchd,2004.0,Unf,2,576,Y,78,0,0,,,
leaderboard,921,RL,11241,Pave,AllPub,Gtl,1Story,1970.0,1970,Gable,CBlock,1004,GasA,Y,SBrkr,1004,0,1004,1,1,2,1,5,1,Attchd,1970.0,Fin,2,480,Y,0,0,0,Shed,,
leaderboard,922,RL,7415,Pave,AllPub,Gtl,2Story,2004.0,2004,Gable,PConc,839,GasA,Y,SBrkr,864,729,1593,1,2,3,1,8,1,Attchd,2004.0,Fin,2,398,Y,75,0,0,,,
leaderboard,923,RL,11764,Pave,AllPub,Gtl,2Story,1999.0,2007,Gable,PConc,1152,GasA,Y,SBrkr,1164,1106,2270,0,2,4,1,9,1,Attchd,1999.0,Fin,3,671,Y,57,0,0,,,
leaderboard,924,RH,4058,Pave,AllPub,Gtl,SFoyer,1998.0,1998,Gable,PConc,723,GasA,Y,SBrkr,767,0,767,1,1,1,1,4,0,Attchd,1998.0,Fin,1,367,Y,40,0,0,,,
leaderboard,925,RL,7200,Pave,AllPub,Gtl,1Story,1955.0,2007,Gable,Slab,0,GasA,Y,SBrkr,827,0,827,0,1,2,1,5,1,Detchd,1967.0,Unf,1,392,Y,0,0,0,,,
leaderboard,926,FV,8125,Pave,AllPub,Gtl,2Story,2005.0,2006,Gable,PConc,756,GasA,Y,SBrkr,756,797,1553,0,2,3,1,6,0,Attchd,2005.0,RFn,2,615,Y,45,0,0,,,
leaderboard,927,RL,11250,Pave,AllPub,Gtl,2Story,2001.0,2002,Gable,PConc,920,GasA,Y,SBrkr,920,866,1786,1,2,3,1,6,1,Attchd,2001.0,RFn,2,608,Y,42,0,0,,,
leaderboard,928,RL,7252,Pave,AllPub,Gtl,SFoyer,1982.0,1982,Hip,CBlock,858,GasA,Y,SBrkr,858,0,858,1,1,2,1,5,0,Detchd,1983.0,Unf,2,576,Y,0,0,0,,,
leaderboard,929,RL,9650,Pave,AllPub,Gtl,1Story,1977.0,1977,Gable,CBlock,1350,GasA,Y,SBrkr,1334,0,1334,0,2,2,1,6,1,Attchd,1977.0,RFn,2,630,Y,16,0,0,,,
leaderboard,930,RL,7500,Pave,AllPub,Gtl,1Story,1959.0,1994,Hip,CBlock,1246,GasA,Y,SBrkr,1246,0,1246,1,1,3,1,6,0,Attchd,1959.0,RFn,1,305,Y,0,0,0,,,
leaderboard,931,RL,7937,Pave,AllPub,Gtl,SLvl,1984.0,1984,Gable,CBlock,1003,GasA,Y,SBrkr,1003,0,1003,1,1,3,1,6,0,Detchd,1984.0,Unf,2,588,Y,0,0,0,,,
leaderboard,932,RL,10005,Pave,AllPub,Gtl,2Story,1977.0,1977,Hip,CBlock,1160,GasA,Y,SBrkr,1156,866,2022,0,2,4,1,8,1,Attchd,1977.0,Fin,2,505,Y,117,0,0,,,
leaderboard,933,FV,10574,Pave,AllPub,Gtl,2Story,2005.0,2006,Gable,PConc,1082,GasA,Y,SBrkr,1082,871,1953,0,2,3,1,9,1,Attchd,2005.0,RFn,3,1043,Y,50,0,0,,,
leaderboard,934,RL,6627,Pave,AllPub,Gtl,1Story,1949.0,1950,Hip,CBlock,0,Floor,N,SBrkr,720,0,720,0,1,2,1,4,0,Detchd,1955.0,Unf,1,287,Y,0,0,0,,,
leaderboard,935,RL,9350,Pave,AllPub,Gtl,SLvl,1965.0,1999,Gable,PConc,1219,GasA,Y,SBrkr,1265,0,1265,0,2,3,1,6,1,Attchd,1965.0,RFn,2,502,Y,92,0,0,,,
leaderboard,936,RL,10141,Pave,AllPub,Gtl,2Story,1998.0,1998,Gable,PConc,832,GasA,Y,SBrkr,885,833,1718,0,2,3,1,7,1,Attchd,1998.0,Fin,2,427,Y,94,0,0,,,
leaderboard,937,RL,19296,Pave,AllPub,Gtl,SLvl,1962.0,1962,Gable,CBlock,1362,GasA,Y,SBrkr,1382,0,1382,1,1,3,1,6,1,Attchd,1991.0,Unf,2,884,Y,0,252,0,,,
leaderboard,938,RL,8795,Pave,AllPub,Gtl,2Story,2000.0,2000,Gable,PConc,952,GasA,Y,SBrkr,980,1276,2256,0,2,4,1,8,1,BuiltIn,2000.0,Fin,2,554,Y,54,0,0,,,
leaderboard,939,RL,10994,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,1844,GasA,Y,,1844,0,1844,1,2,2,1,7,1,Attchd,2005.0,Fin,2,620,Y,44,0,0,,,
leaderboard,940,RM,6120,Pave,AllPub,Gtl,1.5Unf,1929.0,2001,Gable,BrkTil,832,GasA,Y,FuseA,854,0,854,0,1,2,1,5,0,Detchd,1991.0,Unf,2,576,Y,112,0,0,,,
leaderboard,941,RL,8892,Pave,AllPub,Gtl,1Story,1953.0,1996,Gable,Stone,105,GasA,Y,SBrkr,910,0,910,0,1,3,1,5,0,Attchd,1953.0,Unf,2,414,Y,0,150,0,,,
leaderboard,942,RL,8172,Pave,AllPub,Gtl,1Story,1955.0,1990,Hip,CBlock,864,GasA,Y,SBrkr,864,0,864,1,1,2,1,5,0,Detchd,1957.0,Unf,2,572,N,0,0,0,,,
leaderboard,943,RL,9158,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1496,GasA,Y,SBrkr,1496,0,1496,0,2,3,1,7,0,Attchd,2007.0,Fin,2,474,Y,130,0,0,,,
leaderboard,944,RL,12461,Pave,AllPub,Gtl,1Story,1994.0,1995,Gable,PConc,1624,GasA,Y,SBrkr,1624,0,1624,1,2,2,1,5,1,Attchd,1994.0,RFn,3,757,Y,114,192,0,,,
leaderboard,945,RL,15870,Pave,AllPub,Gtl,1Story,1969.0,1969,Gable,CBlock,1096,GasA,Y,SBrkr,1096,0,1096,1,1,3,1,6,0,Attchd,1969.0,Fin,1,299,Y,32,0,0,,,
leaderboard,946,RL,12537,Pave,AllPub,Gtl,1Story,1971.0,2008,Gable,CBlock,1078,GasA,Y,SBrkr,1078,0,1078,1,1,3,1,6,1,Attchd,1971.0,Fin,2,500,Y,0,0,0,,,
leaderboard,947,RL,5063,Pave,AllPub,Gtl,1Story,2007.0,2008,Gable,PConc,1314,GasA,Y,,1314,0,1314,1,2,2,1,6,1,Attchd,2008.0,RFn,2,626,Y,62,0,0,,,
leaderboard,948,RL,9084,Pave,AllPub,Gtl,1.5Fin,1941.0,1950,Gable,CBlock,616,GasA,N,SBrkr,616,495,1111,0,1,3,1,5,0,Detchd,1941.0,Unf,1,200,Y,0,0,0,,,
leaderboard,949,RL,8536,Pave,AllPub,Gtl,1Story,2006.0,2007,Gable,PConc,1125,GasA,Y,SBrkr,1125,0,1125,0,1,2,1,5,0,Attchd,2007.0,Unf,2,430,Y,64,0,0,,,
leaderboard,950,RM,5890,Pave,AllPub,Gtl,1Story,1930.0,2007,Gable,BrkTil,816,GasA,Y,SBrkr,816,0,816,0,1,2,1,5,0,Detchd,2002.0,Unf,1,432,Y,0,96,0,,,
leaderboard,951,RL,10625,Pave,AllPub,Gtl,2Story,2003.0,2004,Gable,PConc,998,GasA,Y,SBrkr,1006,1040,2046,1,2,3,1,8,1,BuiltIn,2003.0,RFn,3,871,Y,62,0,0,,,
leaderboard,952,RM,1950,Pave,AllPub,Gtl,2Story,1980.0,1980,Gable,CBlock,716,GasA,Y,SBrkr,716,840,1556,1,2,3,1,6,1,Attchd,1980.0,Fin,2,452,Y,0,0,0,,,
leaderboard,953,RL,9675,Pave,AllPub,Gtl,2Story,2005.0,2005,Gable,PConc,1113,GasA,Y,SBrkr,1113,858,1971,0,2,3,1,8,1,Attchd,2005.0,RFn,2,689,Y,48,0,0,,,
