id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,was_contacted_before,campaign_intensity,age_group,quarter
3140,leaderboard,38,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,18,nov,185.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q4
3141,leaderboard,30,technician,married,secondary,no,1213.0,yes,no,cellular,18,may,176.0,1,-1,0,unknown,,0,1.0,joven,Q2
3142,leaderboard,27,technician,single,tertiary,no,3085.0,yes,no,cellular,29,may,244.0,2,-1,0,unknown,,0,2.0,joven,Q2
3143,leaderboard,32,admin.,single,secondary,no,125.0,no,yes,cellular,16,jul,255.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3144,leaderboard,34,technician,divorced,tertiary,no,671.0,yes,no,cellular,7,aug,587.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3145,leaderboard,42,entrepreneur,married,tertiary,no,13689.540000000003,no,no,cellular,8,aug,205.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3146,leaderboard,31,admin.,married,secondary,no,0.0,yes,yes,cellular,6,may,144.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3147,leaderboard,40,student,married,secondary,no,260.0,no,no,cellular,20,jun,197.0,6,-1,0,unknown,,0,6.0,adulto_joven,Q2
3148,leaderboard,51,blue-collar,married,secondary,no,387.0,yes,no,cellular,20,aug,293.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3149,leaderboard,29,management,single,tertiary,no,0.0,no,no,cellular,16,may,16.0,25,-1,0,unknown,,0,25.0,joven,Q2
3150,leaderboard,30,services,married,secondary,no,0.0,yes,no,cellular,9,may,20.0,1,-1,0,unknown,,0,1.0,joven,Q2
3151,leaderboard,40,technician,married,secondary,no,-399.0,yes,no,cellular,26,may,127.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3152,leaderboard,39,admin.,married,secondary,no,254.0,yes,no,cellular,17,apr,146.0,1,281,1,failure,,1,0.5,adulto_joven,Q2
3153,leaderboard,27,student,single,tertiary,no,3741.0,yes,no,cellular,22,may,198.0,1,98,6,success,,1,0.14285714285714285,joven,Q2
3154,leaderboard,43,blue-collar,married,primary,no,782.0,yes,yes,cellular,15,may,284.0,5,-1,0,unknown,,0,5.0,adulto_joven,Q2
3155,leaderboard,43,blue-collar,divorced,primary,no,336.0,no,yes,cellular,8,jul,192.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3156,leaderboard,44,technician,married,tertiary,no,1138.0,no,no,cellular,4,jul,178.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3157,leaderboard,43,technician,divorced,secondary,no,1412.0,yes,no,telephone,28,jul,75.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q3
3158,leaderboard,37,services,divorced,secondary,no,493.0,yes,no,cellular,2,feb,73.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q1
3159,leaderboard,46,admin.,married,secondary,no,474.0,yes,no,cellular,29,jan,169.0,1,-1,0,unknown,,0,1.0,adulto,Q1
3160,leaderboard,32,management,divorced,tertiary,no,878.0,yes,no,cellular,10,dec,798.0,1,185,5,other,,1,0.16666666666666666,adulto_joven,Q4
3161,leaderboard,37,services,single,secondary,no,101.0,no,yes,cellular,17,jun,260.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q2
3162,leaderboard,39,technician,married,tertiary,no,795.0,no,no,telephone,2,feb,182.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q1
3163,leaderboard,29,services,single,secondary,no,23.0,no,no,cellular,1,jul,161.0,1,-1,0,unknown,,0,1.0,joven,Q3
3164,leaderboard,26,blue-collar,married,secondary,no,247.0,yes,no,cellular,26,may,16.0,11,-1,0,unknown,,0,11.0,joven,Q2
3165,leaderboard,37,technician,single,secondary,yes,383.0,no,no,cellular,9,jun,223.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3166,leaderboard,34,entrepreneur,married,secondary,no,457.0,yes,yes,cellular,28,aug,137.0,8,-1,0,unknown,,0,8.0,adulto_joven,Q3
3167,leaderboard,42,technician,divorced,secondary,no,1537.0,no,yes,cellular,5,aug,86.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3168,leaderboard,27,blue-collar,single,secondary,no,103.0,no,no,cellular,22,jul,39.0,17,-1,0,unknown,,0,17.0,joven,Q3
3169,leaderboard,49,blue-collar,married,secondary,no,1560.0,no,no,cellular,21,may,206.0,6,-1,0,unknown,,0,6.0,adulto,Q2
3170,leaderboard,46,admin.,single,secondary,no,741.0,yes,no,cellular,13,may,104.0,2,-1,0,unknown,,0,2.0,adulto,Q2
3171,leaderboard,51,technician,married,secondary,no,133.0,yes,no,cellular,16,may,627.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3172,leaderboard,31,blue-collar,married,secondary,no,405.0,no,no,cellular,14,aug,96.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q3
3173,leaderboard,37,services,married,secondary,no,4765.0,yes,no,cellular,20,nov,187.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q4
3174,leaderboard,29,technician,married,secondary,no,1591.0,yes,no,cellular,8,jul,115.0,1,61,1,failure,,1,0.5,joven,Q3
3175,leaderboard,35,technician,single,tertiary,no,3544.0,no,no,cellular,21,nov,267.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q4
3176,leaderboard,37,blue-collar,married,secondary,no,132.0,yes,no,cellular,9,may,137.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3177,leaderboard,32,management,single,secondary,no,258.0,yes,no,cellular,2,jun,258.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3178,leaderboard,52,management,single,tertiary,no,7.0,no,yes,cellular,28,jul,30.0,9,-1,0,unknown,,0,9.0,adulto,Q3
3179,leaderboard,38,blue-collar,divorced,secondary,no,2988.0,yes,no,cellular,11,jun,91.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3180,leaderboard,47,blue-collar,single,secondary,no,2438.0,no,no,cellular,18,jun,422.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3181,leaderboard,58,management,married,primary,no,2763.0,yes,no,cellular,11,jul,94.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3182,leaderboard,34,self-employed,married,tertiary,no,5493.0,no,no,cellular,19,nov,265.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q4
3183,leaderboard,34,management,married,tertiary,no,1108.0,yes,no,cellular,25,jul,53.0,5,-1,0,unknown,,0,5.0,adulto_joven,Q3
3184,leaderboard,45,technician,single,secondary,no,589.0,no,yes,cellular,28,jul,32.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q3
3185,leaderboard,39,admin.,divorced,secondary,no,80.0,yes,no,cellular,30,jul,69.0,6,-1,0,unknown,,0,6.0,adulto_joven,Q3
3186,leaderboard,36,management,single,tertiary,no,619.0,no,no,cellular,7,aug,86.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3187,leaderboard,33,technician,single,tertiary,no,126.0,no,no,telephone,29,aug,66.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3188,leaderboard,51,unemployed,married,secondary,no,1750.0,no,yes,cellular,19,nov,162.0,1,-1,0,unknown,,0,1.0,adulto,Q4
3189,leaderboard,48,admin.,married,secondary,no,0.0,yes,no,cellular,8,may,85.0,1,168,2,failure,,1,0.3333333333333333,adulto,Q2
3190,leaderboard,42,management,married,primary,no,-620.4,yes,yes,cellular,6,may,159.0,1,343,2,failure,,1,0.3333333333333333,adulto_joven,Q2
3191,leaderboard,38,management,married,tertiary,no,951.0,no,no,cellular,5,aug,210.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3192,leaderboard,32,technician,divorced,tertiary,no,259.0,no,no,cellular,26,may,128.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3193,leaderboard,35,blue-collar,married,secondary,no,1940.0,yes,no,cellular,2,jun,200.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q2
3194,leaderboard,45,services,divorced,secondary,no,80.0,no,yes,cellular,7,jul,332.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3195,leaderboard,26,admin.,single,secondary,no,236.0,yes,yes,cellular,18,may,8.0,2,-1,0,unknown,,0,2.0,joven,Q2
3196,leaderboard,53,management,married,primary,no,4077.0,no,no,cellular,20,jun,14.0,3,-1,0,unknown,,0,3.0,adulto,Q2
3197,leaderboard,34,blue-collar,married,secondary,no,59.0,yes,yes,cellular,8,may,672.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q2
3198,leaderboard,30,blue-collar,single,secondary,no,640.0,yes,yes,cellular,8,may,287.0,1,-1,0,unknown,,0,1.0,joven,Q2
3199,leaderboard,45,unemployed,divorced,primary,no,747.0,no,no,cellular,20,apr,103.0,1,325,4,failure,,1,0.2,adulto_joven,Q2
3200,leaderboard,56,retired,married,secondary,no,-121.0,yes,yes,cellular,12,aug,614.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3201,leaderboard,28,services,single,secondary,no,2681.0,no,yes,cellular,24,aug,5.0,1,-1,0,unknown,,0,1.0,joven,Q3
3202,leaderboard,31,technician,single,secondary,no,685.0,yes,no,cellular,8,may,198.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3203,leaderboard,56,management,divorced,tertiary,no,433.0,no,no,cellular,28,may,77.0,3,-1,0,unknown,,0,3.0,adulto,Q2
3204,leaderboard,34,technician,single,secondary,no,56.0,no,no,cellular,7,aug,274.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3205,leaderboard,42,blue-collar,married,primary,no,2120.0,yes,no,cellular,7,may,86.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3206,leaderboard,48,management,married,secondary,no,2287.0,yes,no,cellular,26,may,251.0,11,-1,0,unknown,,0,11.0,adulto,Q2
3207,leaderboard,40,management,married,secondary,no,107.0,no,no,cellular,9,feb,15.0,5,-1,0,unknown,,0,5.0,adulto_joven,Q1
3208,leaderboard,48,management,married,tertiary,no,594.0,yes,yes,cellular,6,may,179.0,2,-1,0,unknown,,0,2.0,adulto,Q2
3209,leaderboard,44,services,married,secondary,no,0.0,yes,yes,cellular,11,may,161.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3210,leaderboard,36,technician,married,secondary,no,57.0,yes,no,cellular,13,may,38.0,2,369,4,failure,,1,0.4,adulto_joven,Q2
3211,leaderboard,59,retired,married,primary,no,-55.0,yes,no,cellular,27,aug,84.0,4,-1,0,unknown,,0,4.0,adulto,Q3
3212,leaderboard,35,technician,single,tertiary,no,2278.0,no,no,telephone,28,may,32.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3213,leaderboard,41,services,married,secondary,no,178.0,no,no,cellular,21,jul,71.0,9,-1,0,unknown,,0,9.0,adulto_joven,Q3
3214,leaderboard,36,management,single,tertiary,no,233.0,yes,no,cellular,7,may,160.0,2,360,3,failure,,1,0.5,adulto_joven,Q2
3215,leaderboard,40,blue-collar,married,secondary,no,4800.0,yes,no,cellular,17,apr,57.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3216,leaderboard,53,technician,divorced,secondary,no,626.0,yes,no,cellular,8,may,298.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3217,leaderboard,55,retired,married,secondary,no,172.0,no,no,cellular,19,aug,79.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3218,leaderboard,56,self-employed,married,secondary,no,794.0,no,yes,cellular,9,jul,170.0,1,-1,0,unknown,,0,1.0,adulto,Q3
3219,leaderboard,36,technician,married,tertiary,no,4.0,yes,no,cellular,27,jan,100.0,1,435,1,failure,,1,0.5,adulto_joven,Q1
3220,leaderboard,33,management,single,tertiary,no,1401.0,yes,no,cellular,5,feb,8.0,1,254,5,failure,,1,0.16666666666666666,adulto_joven,Q1
3221,leaderboard,27,admin.,single,secondary,no,-147.0,yes,no,telephone,15,may,289.0,8,-1,0,unknown,,0,8.0,joven,Q2
3222,leaderboard,34,blue-collar,married,secondary,no,615.0,yes,no,cellular,21,may,145.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3223,leaderboard,37,technician,single,secondary,no,268.0,no,no,cellular,13,may,121.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3224,leaderboard,39,management,single,tertiary,no,0.0,yes,no,cellular,16,apr,81.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3225,leaderboard,31,technician,married,secondary,no,0.0,no,yes,cellular,19,aug,144.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q3
3226,leaderboard,40,self-employed,married,secondary,no,9.0,no,no,cellular,22,aug,197.0,5,-1,0,unknown,,0,5.0,adulto_joven,Q3
3227,leaderboard,31,entrepreneur,single,tertiary,no,1958.0,no,no,cellular,4,feb,112.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q1
3228,leaderboard,42,services,married,secondary,no,-94.0,yes,yes,cellular,5,feb,43.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q1
3229,leaderboard,40,housemaid,married,secondary,no,4616.0,no,no,cellular,14,aug,154.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3230,leaderboard,59,management,married,tertiary,no,0.0,no,no,cellular,27,aug,87.0,4,-1,0,unknown,,0,4.0,adulto,Q3
3231,leaderboard,32,management,single,tertiary,no,0.0,no,no,cellular,21,nov,9.0,6,-1,0,unknown,,0,6.0,adulto_joven,Q4
3232,leaderboard,31,technician,single,secondary,no,696.0,yes,no,cellular,6,jun,431.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3233,leaderboard,31,blue-collar,married,secondary,no,1662.0,yes,no,cellular,20,apr,158.0,1,182,1,success,,1,0.5,adulto_joven,Q2
3234,leaderboard,59,management,married,tertiary,no,2765.0,no,no,cellular,24,dec,237.0,1,206,2,failure,,1,0.3333333333333333,adulto,Q4
3235,leaderboard,43,services,single,secondary,no,3399.0,yes,no,cellular,12,nov,707.0,2,97,2,success,,1,0.6666666666666666,adulto_joven,Q4
3236,leaderboard,50,technician,married,secondary,no,1131.0,yes,no,cellular,23,jul,119.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3237,leaderboard,32,blue-collar,married,secondary,no,116.0,no,no,cellular,4,may,20.0,5,-1,0,unknown,,0,5.0,adulto_joven,Q2
3238,leaderboard,46,admin.,married,primary,no,90.0,no,no,telephone,4,feb,151.0,2,-1,0,unknown,,0,2.0,adulto,Q1
3239,leaderboard,34,services,married,secondary,no,-58.0,yes,no,cellular,16,jun,109.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q2
3240,leaderboard,29,student,single,secondary,no,145.0,no,no,cellular,14,aug,105.0,1,-1,0,unknown,,0,1.0,joven,Q3
3241,leaderboard,43,management,single,secondary,no,-221.0,yes,yes,cellular,16,may,122.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3242,leaderboard,38,management,married,tertiary,no,7119.0,no,no,cellular,16,jun,301.0,6,-1,0,unknown,,0,6.0,adulto_joven,Q2
3243,leaderboard,47,self-employed,divorced,secondary,no,8516.0,yes,no,cellular,20,nov,14.0,7,112,4,other,,1,1.4,adulto,Q4
3244,leaderboard,26,technician,single,tertiary,no,70.0,yes,yes,cellular,19,may,351.0,1,-1,0,unknown,,0,1.0,joven,Q2
3245,leaderboard,47,admin.,divorced,secondary,no,1145.0,yes,no,cellular,11,jul,106.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3246,leaderboard,38,management,married,tertiary,no,3452.0,no,no,cellular,13,aug,132.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3247,leaderboard,36,management,married,secondary,no,-157.0,no,no,cellular,18,nov,144.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q4
3248,leaderboard,51,housemaid,divorced,tertiary,no,368.0,yes,no,cellular,19,aug,109.0,3,-1,0,unknown,,0,3.0,adulto,Q3
3249,leaderboard,37,technician,married,secondary,no,2713.0,yes,no,telephone,16,jul,109.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3250,leaderboard,48,technician,divorced,secondary,yes,15.0,no,no,cellular,27,aug,145.0,3,-1,0,unknown,,0,3.0,adulto,Q3
3251,leaderboard,27,services,single,secondary,no,-133.0,no,no,cellular,18,jul,217.0,1,-1,0,unknown,,0,1.0,joven,Q3
3252,leaderboard,23,student,married,tertiary,yes,-238.0,yes,no,cellular,18,may,259.0,2,-1,0,unknown,,0,2.0,joven,Q2
3253,leaderboard,40,entrepreneur,married,secondary,no,1536.0,yes,yes,cellular,18,nov,173.0,7,-1,0,unknown,,0,7.0,adulto_joven,Q4
3254,leaderboard,51,self-employed,married,primary,no,306.0,yes,yes,cellular,17,jun,65.0,2,-1,0,unknown,,0,2.0,adulto,Q2
3255,leaderboard,50,admin.,divorced,secondary,no,759.0,no,no,cellular,28,jul,72.0,2,363,4,failure,,1,0.4,adulto,Q3
3256,leaderboard,29,services,single,secondary,no,208.0,yes,no,cellular,28,jul,487.0,7,-1,0,unknown,,0,7.0,joven,Q3
3257,leaderboard,43,technician,married,secondary,no,0.0,no,yes,cellular,8,may,9.0,2,172,5,failure,,1,0.3333333333333333,adulto_joven,Q2
3258,leaderboard,41,management,married,tertiary,no,436.0,yes,no,cellular,3,jun,14.0,21,-1,0,unknown,,0,21.0,adulto_joven,Q2
3259,leaderboard,41,admin.,single,tertiary,no,979.0,no,no,cellular,23,jul,105.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3260,leaderboard,39,blue-collar,married,secondary,no,0.0,yes,no,cellular,30,apr,53.0,1,325,1,failure,,1,0.5,adulto_joven,Q2
3261,leaderboard,42,management,single,tertiary,no,533.0,no,no,cellular,13,aug,127.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3262,leaderboard,52,technician,married,secondary,no,204.0,yes,no,cellular,18,feb,220.0,1,63,5,failure,,1,0.16666666666666666,adulto,Q1
3263,leaderboard,55,admin.,married,secondary,no,599.0,no,no,cellular,1,jun,324.0,3,90,2,success,,1,1.0,adulto,Q2
3264,leaderboard,55,retired,married,secondary,no,155.0,no,no,cellular,28,aug,159.0,1,-1,0,unknown,,0,1.0,adulto,Q3
3265,leaderboard,46,blue-collar,married,primary,no,227.0,no,no,cellular,8,aug,71.0,2,-1,0,unknown,,0,2.0,adulto,Q3
3266,leaderboard,36,housemaid,married,secondary,no,412.0,yes,no,cellular,30,may,251.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3267,leaderboard,45,management,married,tertiary,no,250.0,no,no,cellular,30,apr,587.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3268,leaderboard,32,blue-collar,married,secondary,no,0.0,yes,no,cellular,8,may,80.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3269,leaderboard,42,blue-collar,married,secondary,no,0.0,yes,no,cellular,21,nov,328.0,6,-1,0,unknown,,0,6.0,adulto_joven,Q4
3270,leaderboard,48,management,married,tertiary,no,364.0,no,no,cellular,18,nov,67.0,1,-1,0,unknown,,0,1.0,adulto,Q4
3271,leaderboard,45,admin.,divorced,secondary,no,68.0,yes,no,cellular,24,jul,873.0,8,-1,0,unknown,,0,8.0,adulto_joven,Q3
3272,leaderboard,32,management,married,tertiary,no,140.0,no,no,cellular,20,aug,94.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q3
3273,leaderboard,35,technician,single,secondary,no,174.0,yes,no,cellular,29,jan,219.0,1,246,1,failure,,1,0.5,adulto_joven,Q1
3274,leaderboard,49,admin.,married,secondary,no,634.0,no,no,cellular,25,aug,220.0,3,-1,0,unknown,,0,3.0,adulto,Q3
3275,leaderboard,32,technician,single,tertiary,no,1064.0,yes,no,cellular,17,apr,115.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3276,leaderboard,36,admin.,divorced,secondary,no,-43.0,yes,no,cellular,27,may,151.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3277,leaderboard,34,management,single,tertiary,no,162.0,yes,no,cellular,7,may,191.0,1,294,1,failure,,1,0.5,adulto_joven,Q2
3278,leaderboard,30,management,single,tertiary,no,-219.0,yes,no,cellular,27,aug,13.0,15,-1,0,unknown,,0,15.0,joven,Q3
3279,leaderboard,57,retired,married,secondary,no,0.0,no,yes,cellular,30,jun,104.0,2,-1,0,unknown,,0,2.0,adulto,Q2
3280,leaderboard,39,technician,married,tertiary,no,-282.0,no,yes,cellular,11,aug,121.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q3
3281,leaderboard,48,technician,married,secondary,no,450.0,yes,no,cellular,10,jul,114.0,1,-1,0,unknown,,0,1.0,adulto,Q3
3282,leaderboard,33,services,married,secondary,no,4779.0,yes,yes,cellular,11,may,220.0,1,339,4,failure,,1,0.2,adulto_joven,Q2
3283,leaderboard,54,services,married,secondary,no,80.0,yes,no,cellular,13,may,190.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3284,leaderboard,51,blue-collar,divorced,secondary,no,10285.0,yes,no,cellular,29,may,117.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3285,leaderboard,45,technician,married,secondary,no,1003.0,yes,no,cellular,20,nov,215.0,6,188,2,failure,,1,2.0,adulto_joven,Q4
3286,leaderboard,57,technician,married,tertiary,no,13689.540000000003,no,yes,cellular,20,jun,174.0,3,-1,0,unknown,,0,3.0,adulto,Q2
3287,leaderboard,31,management,single,tertiary,no,0.0,no,no,cellular,28,aug,38.0,16,-1,0,unknown,,0,16.0,adulto_joven,Q3
3288,leaderboard,70,retired,married,secondary,no,613.0,no,no,cellular,27,apr,149.0,2,182,1,failure,,1,1.0,senior,Q2
3289,leaderboard,65,blue-collar,married,secondary,no,292.0,no,no,cellular,12,jan,105.0,1,-1,0,unknown,,0,1.0,senior,Q1
3290,leaderboard,56,admin.,married,secondary,no,1495.0,yes,no,cellular,29,may,66.0,2,-1,0,unknown,,0,2.0,adulto,Q2
3291,leaderboard,42,admin.,married,secondary,no,519.0,yes,yes,cellular,19,nov,193.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q4
3292,leaderboard,35,management,married,tertiary,no,169.0,yes,no,cellular,7,aug,257.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3293,leaderboard,32,management,married,tertiary,no,61.0,yes,no,cellular,14,may,166.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3294,leaderboard,43,technician,single,tertiary,no,13689.540000000003,yes,no,cellular,3,jun,164.0,7,-1,0,unknown,,0,7.0,adulto_joven,Q2
3295,leaderboard,33,management,married,tertiary,no,303.0,no,no,cellular,16,jul,90.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q3
3296,leaderboard,38,self-employed,divorced,tertiary,no,1519.0,no,no,cellular,7,may,330.0,1,342,1,failure,,1,0.5,adulto_joven,Q2
3297,leaderboard,43,technician,married,secondary,no,25.0,yes,no,cellular,16,may,353.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q2
3298,leaderboard,49,technician,married,secondary,yes,-620.4,yes,yes,cellular,27,jun,92.0,4,-1,0,unknown,,0,4.0,adulto,Q2
3299,leaderboard,26,admin.,single,secondary,no,249.0,no,no,cellular,30,apr,457.0,1,80,1,success,,1,0.5,joven,Q2
3300,leaderboard,39,self-employed,single,tertiary,no,421.0,no,no,cellular,18,jun,1029.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3301,leaderboard,47,blue-collar,divorced,primary,no,1283.0,yes,no,cellular,6,feb,479.0,2,-1,0,unknown,,0,2.0,adulto,Q1
3302,leaderboard,49,management,married,tertiary,no,330.0,no,no,cellular,6,aug,72.0,4,-1,0,unknown,,0,4.0,adulto,Q3
3303,leaderboard,55,housemaid,married,primary,no,14.0,no,no,cellular,20,jun,64.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3304,leaderboard,50,technician,married,secondary,no,661.0,yes,no,cellular,2,jun,88.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3305,leaderboard,51,entrepreneur,married,tertiary,no,3917.0,yes,no,cellular,5,may,168.0,1,-1,0,unknown,,0,1.0,adulto,Q2
3306,leaderboard,33,management,married,secondary,no,4044.0,yes,no,cellular,20,apr,132.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3307,leaderboard,31,services,single,secondary,no,0.0,yes,no,cellular,28,may,231.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3308,leaderboard,45,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,29,jul,100.0,3,-1,0,unknown,,0,3.0,adulto_joven,Q3
3309,leaderboard,32,unemployed,divorced,primary,no,0.0,no,no,cellular,15,jul,175.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q3
3310,leaderboard,29,self-employed,married,tertiary,no,-1.0,no,no,cellular,18,jul,167.0,3,-1,0,unknown,,0,3.0,joven,Q3
3311,leaderboard,48,technician,married,secondary,no,174.0,yes,no,cellular,17,jun,320.0,4,-1,0,unknown,,0,4.0,adulto,Q2
3312,leaderboard,36,management,single,tertiary,no,251.0,yes,no,cellular,7,may,49.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q2
3313,leaderboard,44,admin.,single,secondary,no,-103.0,yes,no,cellular,10,jul,99.0,1,-1,0,unknown,,0,1.0,adulto_joven,Q3
3314,leaderboard,46,admin.,married,secondary,no,4960.0,yes,no,cellular,17,nov,64.0,3,150,5,other,,1,0.5,adulto,Q4
3315,leaderboard,36,student,single,secondary,no,380.0,no,no,cellular,18,jun,359.0,2,-1,0,unknown,,0,2.0,adulto_joven,Q2
3316,leaderboard,49,services,married,secondary,no,277.0,yes,no,telephone,14,jul,162.0,3,-1,0,unknown,,0,3.0,adulto,Q3
3317,leaderboard,45,management,divorced,tertiary,no,216.0,yes,no,cellular,18,jun,89.0,4,-1,0,unknown,,0,4.0,adulto_joven,Q2
