id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3312,leaderboard,36,management,single,tertiary,no,251,yes,no,cellular,7,may,49,1,-1,0,unknown,
3313,leaderboard,44,admin.,single,secondary,no,-103,yes,no,cellular,10,jul,99,1,-1,0,unknown,
3314,leaderboard,46,admin.,married,secondary,no,4960,yes,no,cellular,17,nov,64,3,150,5,other,
3315,leaderboard,36,student,single,unknown,no,380,no,no,unknown,18,jun,359,2,-1,0,unknown,
3316,leaderboard,49,services,married,secondary,no,277,yes,no,telephone,14,jul,162,3,-1,0,unknown,
3317,leaderboard,45,management,divorced,tertiary,no,216,yes,no,unknown,18,jun,89,4,-1,0,unknown,
3318,leaderboard,30,unemployed,single,secondary,yes,-766,yes,no,unknown,28,may,87,1,-1,0,unknown,
3319,leaderboard,25,blue-collar,married,primary,yes,-587,yes,no,unknown,3,jun,233,1,-1,0,unknown,
3320,leaderboard,31,unemployed,single,secondary,no,-180,yes,no,unknown,26,may,172,3,-1,0,unknown,
3321,leaderboard,43,blue-collar,married,primary,no,257,yes,no,cellular,17,jul,180,1,-1,0,unknown,
3322,leaderboard,26,admin.,single,tertiary,no,3672,yes,no,unknown,29,may,360,5,-1,0,unknown,
3323,leaderboard,29,entrepreneur,married,secondary,no,451,yes,no,unknown,27,may,347,1,-1,0,unknown,
3324,leaderboard,47,management,married,tertiary,no,291,yes,no,cellular,5,aug,157,1,-1,0,unknown,
3325,leaderboard,48,unemployed,married,secondary,no,812,no,no,cellular,14,jan,517,1,282,4,success,
3326,leaderboard,53,self-employed,married,tertiary,no,2631,yes,yes,unknown,16,jun,18,30,-1,0,unknown,
3327,leaderboard,46,admin.,married,secondary,no,1070,yes,no,unknown,8,may,45,2,-1,0,unknown,
3328,leaderboard,41,blue-collar,married,primary,no,396,yes,no,unknown,16,jun,127,2,-1,0,unknown,
3329,leaderboard,36,technician,married,tertiary,no,158,yes,no,cellular,28,jan,57,1,-1,0,unknown,
3330,leaderboard,29,blue-collar,married,unknown,no,492,yes,no,cellular,6,may,422,1,363,1,failure,
3331,leaderboard,58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,unknown,
3332,leaderboard,50,blue-collar,married,primary,no,-11,no,no,cellular,19,aug,195,2,-1,0,unknown,
3333,leaderboard,25,unemployed,single,secondary,no,33,no,yes,unknown,4,jul,316,1,-1,0,unknown,
3334,leaderboard,39,blue-collar,married,primary,no,381,yes,no,unknown,16,may,225,4,-1,0,unknown,
3335,leaderboard,37,self-employed,married,secondary,no,480,no,yes,cellular,27,aug,155,15,-1,0,unknown,
3336,leaderboard,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,
3337,leaderboard,39,entrepreneur,married,tertiary,no,79,yes,no,cellular,11,jul,193,2,-1,0,unknown,
3338,leaderboard,56,admin.,married,secondary,no,0,yes,no,telephone,19,nov,154,2,-1,0,unknown,
3339,leaderboard,45,admin.,married,secondary,no,286,yes,no,cellular,23,jul,92,1,-1,0,unknown,
3340,leaderboard,39,technician,married,secondary,no,9124,no,no,unknown,5,jun,147,1,-1,0,unknown,
3341,leaderboard,49,management,married,tertiary,no,1433,no,no,cellular,18,nov,231,2,-1,0,unknown,
3342,leaderboard,54,self-employed,divorced,primary,no,4374,yes,no,telephone,18,may,193,4,-1,0,unknown,
3343,leaderboard,52,management,divorced,tertiary,no,915,yes,no,unknown,4,jun,104,2,-1,0,unknown,
3344,leaderboard,55,technician,married,secondary,no,0,no,no,cellular,19,nov,336,1,-1,0,unknown,
3345,leaderboard,44,technician,married,secondary,no,10883,yes,no,cellular,5,aug,163,1,-1,0,unknown,
3346,leaderboard,32,blue-collar,single,secondary,no,59,yes,no,cellular,18,nov,276,1,195,1,failure,
3347,leaderboard,27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown,
3348,leaderboard,28,admin.,single,secondary,no,1329,yes,no,unknown,3,jun,361,1,-1,0,unknown,
3349,leaderboard,32,technician,married,secondary,no,2689,yes,no,unknown,21,may,16,1,-1,0,unknown,
3350,leaderboard,27,self-employed,single,secondary,no,39,yes,no,cellular,30,jan,208,2,-1,0,unknown,
3351,leaderboard,37,management,single,tertiary,no,507,yes,no,cellular,6,may,133,1,-1,0,unknown,
3352,leaderboard,31,technician,single,secondary,no,2308,no,no,cellular,4,aug,139,1,-1,0,unknown,
3353,leaderboard,38,services,married,secondary,no,-771,yes,yes,unknown,30,may,408,2,-1,0,unknown,
3354,leaderboard,41,management,married,tertiary,no,2880,no,no,cellular,19,nov,40,1,-1,0,unknown,
3355,leaderboard,43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,
3356,leaderboard,37,management,married,tertiary,no,407,no,no,cellular,29,jan,337,2,-1,0,unknown,
3357,leaderboard,32,management,single,tertiary,no,1727,yes,yes,unknown,29,may,323,3,-1,0,unknown,
3358,leaderboard,31,services,married,secondary,no,409,yes,no,unknown,13,may,65,1,-1,0,unknown,
3359,leaderboard,42,technician,divorced,tertiary,no,7197,yes,no,cellular,29,jul,375,2,-1,0,unknown,
3360,leaderboard,19,student,single,primary,no,112,no,no,cellular,10,jul,104,2,-1,0,unknown,
3361,leaderboard,31,technician,single,tertiary,no,618,no,no,cellular,11,aug,72,4,-1,0,unknown,
3362,leaderboard,41,admin.,married,secondary,no,5104,yes,no,cellular,13,apr,231,1,-1,0,unknown,
3363,leaderboard,41,blue-collar,single,secondary,no,423,yes,no,cellular,12,may,92,1,-1,0,unknown,
3364,leaderboard,29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,
3365,leaderboard,30,management,single,tertiary,no,2182,yes,no,unknown,3,jun,366,1,-1,0,unknown,
3366,leaderboard,37,blue-collar,divorced,secondary,no,39,yes,no,cellular,20,nov,106,2,167,1,failure,
3367,leaderboard,33,blue-collar,divorced,primary,no,148,yes,no,telephone,11,may,41,2,300,5,failure,
3368,leaderboard,48,technician,married,secondary,no,425,no,no,unknown,14,may,201,1,-1,0,unknown,
3369,leaderboard,33,admin.,single,secondary,no,-291,yes,yes,cellular,25,jul,184,1,-1,0,unknown,
3370,leaderboard,24,admin.,single,secondary,no,927,yes,yes,cellular,15,may,191,1,-1,0,unknown,
3371,leaderboard,35,admin.,married,primary,no,185,yes,no,cellular,11,may,95,1,-1,0,unknown,
3372,leaderboard,33,management,married,tertiary,no,-5,yes,no,cellular,16,jul,285,5,-1,0,unknown,
3373,leaderboard,55,retired,married,secondary,no,2742,yes,yes,unknown,29,may,58,2,-1,0,unknown,
3374,leaderboard,35,admin.,single,secondary,no,48,no,yes,cellular,8,jul,632,2,-1,0,unknown,
3375,leaderboard,42,admin.,married,secondary,no,4211,yes,no,unknown,5,jun,57,6,-1,0,unknown,
3376,leaderboard,35,technician,married,secondary,no,1062,no,yes,cellular,12,aug,179,6,-1,0,unknown,
3377,leaderboard,53,technician,married,secondary,no,2645,yes,no,unknown,30,may,121,1,-1,0,unknown,
3378,leaderboard,33,management,single,tertiary,no,93,no,no,cellular,8,jul,159,1,-1,0,unknown,
3379,leaderboard,34,technician,single,secondary,no,1084,no,no,cellular,8,aug,70,2,-1,0,unknown,
3380,leaderboard,56,technician,married,tertiary,no,264,no,no,cellular,26,aug,103,2,-1,0,unknown,
3381,leaderboard,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,
3382,leaderboard,58,retired,married,primary,no,5082,no,no,unknown,11,jun,199,6,-1,0,unknown,
3383,leaderboard,32,technician,married,secondary,no,3335,no,no,cellular,8,aug,50,4,-1,0,unknown,
3384,leaderboard,24,blue-collar,married,secondary,no,195,yes,yes,cellular,17,apr,229,3,-1,0,unknown,
3385,leaderboard,44,unknown,married,secondary,no,2314,no,no,cellular,4,aug,251,3,-1,0,unknown,
3386,leaderboard,55,blue-collar,divorced,primary,no,409,no,yes,cellular,11,jul,221,2,-1,0,unknown,
3387,leaderboard,30,management,single,tertiary,no,21,no,no,unknown,20,may,121,11,-1,0,unknown,
3388,leaderboard,50,entrepreneur,married,tertiary,no,45,no,no,cellular,31,jul,22,8,-1,0,unknown,
3389,leaderboard,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,
3390,leaderboard,30,technician,married,tertiary,no,570,no,no,cellular,27,aug,976,12,-1,0,unknown,
3391,leaderboard,52,blue-collar,divorced,primary,no,-95,yes,yes,unknown,9,may,167,4,-1,0,unknown,
3392,leaderboard,52,self-employed,single,tertiary,no,1625,yes,no,unknown,5,jun,21,17,-1,0,unknown,
3393,leaderboard,54,management,married,tertiary,no,60,yes,no,cellular,2,jun,112,2,-1,0,unknown,
3394,leaderboard,43,technician,single,secondary,no,585,yes,no,unknown,5,may,55,1,-1,0,unknown,
3395,leaderboard,52,blue-collar,married,primary,no,1051,no,no,cellular,4,aug,273,1,-1,0,unknown,
3396,leaderboard,47,management,married,tertiary,no,-41,no,yes,cellular,7,jul,175,1,-1,0,unknown,
3397,leaderboard,31,management,married,tertiary,no,19,no,no,cellular,28,aug,110,5,-1,0,unknown,
3398,leaderboard,37,blue-collar,married,unknown,no,905,yes,no,cellular,13,apr,119,2,280,2,failure,
3399,leaderboard,32,management,married,secondary,no,6208,yes,yes,unknown,21,may,486,2,-1,0,unknown,
3400,leaderboard,32,technician,married,secondary,no,169,yes,yes,cellular,8,aug,79,3,-1,0,unknown,
3401,leaderboard,58,technician,divorced,secondary,no,-131,no,no,cellular,5,aug,131,2,-1,0,unknown,
3402,leaderboard,46,entrepreneur,married,secondary,no,756,no,no,unknown,16,jun,382,3,-1,0,unknown,
3403,leaderboard,31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,unknown,
3404,leaderboard,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown,
3405,leaderboard,30,services,married,secondary,no,1733,yes,no,cellular,5,feb,192,4,-1,0,unknown,
3406,leaderboard,37,unemployed,married,unknown,no,4557,no,no,cellular,4,sep,369,1,-1,0,unknown,
3407,leaderboard,44,management,married,secondary,no,578,yes,no,unknown,8,may,128,3,-1,0,unknown,
3408,leaderboard,28,admin.,single,secondary,no,170,yes,yes,cellular,6,may,150,1,-1,0,unknown,
3409,leaderboard,59,management,married,primary,no,2363,yes,no,cellular,17,apr,30,1,-1,0,unknown,
3410,leaderboard,49,entrepreneur,married,secondary,no,275,no,no,cellular,23,jul,58,1,-1,0,unknown,
3411,leaderboard,54,retired,married,primary,no,215,no,no,unknown,12,may,255,1,-1,0,unknown,
3412,leaderboard,33,management,divorced,tertiary,yes,273,no,yes,cellular,18,nov,155,1,-1,0,unknown,
3413,leaderboard,55,housemaid,married,primary,no,134,yes,no,unknown,19,jun,15,10,-1,0,unknown,
3414,leaderboard,27,unemployed,single,tertiary,no,8,no,no,cellular,3,feb,65,2,-1,0,unknown,
3415,leaderboard,58,blue-collar,divorced,secondary,no,535,no,yes,telephone,17,jul,264,3,-1,0,unknown,
3416,leaderboard,39,admin.,married,secondary,no,405,no,no,cellular,30,jul,253,5,-1,0,unknown,
3417,leaderboard,55,retired,married,secondary,no,475,no,no,unknown,17,jun,287,4,-1,0,unknown,
3418,leaderboard,31,blue-collar,married,secondary,no,631,yes,no,unknown,23,may,248,4,-1,0,unknown,
3419,leaderboard,32,management,single,unknown,no,777,no,no,cellular,28,jan,92,1,-1,0,unknown,
3420,leaderboard,31,self-employed,married,tertiary,no,252,yes,no,cellular,7,may,47,1,-1,0,unknown,
3421,leaderboard,28,admin.,single,secondary,no,179,yes,no,cellular,31,jul,68,2,-1,0,unknown,
3422,leaderboard,27,services,single,secondary,no,3358,yes,no,cellular,14,may,493,5,-1,0,unknown,
3423,leaderboard,80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,
3424,leaderboard,45,admin.,single,secondary,no,-17,yes,no,cellular,5,may,247,1,-1,0,unknown,
3425,leaderboard,33,technician,single,tertiary,no,704,no,yes,cellular,5,feb,193,1,176,8,failure,
3426,leaderboard,31,housemaid,married,unknown,yes,-13,no,yes,telephone,7,jul,94,2,-1,0,unknown,
3427,leaderboard,25,services,married,secondary,no,62,yes,no,cellular,23,jul,305,2,-1,0,unknown,
3428,leaderboard,46,admin.,married,secondary,no,553,yes,yes,unknown,15,may,646,3,-1,0,unknown,
3429,leaderboard,32,management,single,tertiary,no,1226,yes,no,telephone,28,jan,70,2,-1,0,unknown,
3430,leaderboard,44,technician,divorced,secondary,no,13,no,no,cellular,13,nov,167,1,92,1,success,
3431,leaderboard,58,retired,married,primary,no,3408,yes,no,cellular,3,feb,84,3,265,2,failure,
3432,leaderboard,38,services,single,secondary,no,-204,yes,no,cellular,2,feb,60,1,271,1,failure,
3433,leaderboard,44,management,married,tertiary,no,520,yes,no,unknown,4,jun,129,4,-1,0,unknown,
3434,leaderboard,42,housemaid,single,primary,no,5768,yes,no,unknown,15,may,54,2,-1,0,unknown,
3435,leaderboard,37,blue-collar,married,primary,no,3251,yes,no,unknown,21,may,233,1,-1,0,unknown,
3436,leaderboard,40,management,married,tertiary,no,55,no,no,unknown,16,jun,172,6,-1,0,unknown,
3437,leaderboard,66,management,married,tertiary,no,2160,no,no,cellular,7,jul,282,1,-1,0,unknown,
3438,leaderboard,44,admin.,divorced,secondary,no,422,no,no,cellular,9,feb,132,3,-1,0,unknown,
3439,leaderboard,49,entrepreneur,married,primary,no,205,no,no,unknown,13,may,113,2,-1,0,unknown,
3440,leaderboard,34,technician,married,secondary,no,-337,no,no,cellular,13,aug,136,4,-1,0,unknown,
3441,leaderboard,48,blue-collar,married,secondary,no,1139,yes,no,cellular,17,apr,264,1,317,1,failure,
3442,leaderboard,52,blue-collar,married,primary,no,220,yes,no,cellular,6,may,198,2,170,2,failure,
3443,leaderboard,42,student,married,unknown,no,-12,no,no,telephone,31,jul,41,6,-1,0,unknown,
3444,leaderboard,48,blue-collar,single,tertiary,no,2335,yes,no,unknown,4,jun,15,1,-1,0,unknown,
3445,leaderboard,38,technician,married,secondary,no,0,no,no,cellular,28,aug,82,4,-1,0,unknown,
3446,leaderboard,52,blue-collar,married,secondary,no,1113,yes,no,cellular,13,may,365,1,-1,0,unknown,
3447,leaderboard,34,technician,married,secondary,no,212,yes,yes,cellular,8,apr,375,2,-1,0,unknown,
3448,leaderboard,35,management,married,tertiary,no,27,yes,no,cellular,8,apr,169,1,231,2,failure,
3449,leaderboard,30,services,single,tertiary,no,-479,no,yes,cellular,21,aug,1532,2,-1,0,unknown,
3450,leaderboard,36,self-employed,married,secondary,no,190,yes,no,cellular,19,nov,136,1,120,1,failure,
3451,leaderboard,41,technician,married,tertiary,no,10,no,no,unknown,5,jun,189,2,-1,0,unknown,
3452,leaderboard,54,unknown,married,secondary,no,1163,no,no,cellular,26,may,98,2,-1,0,unknown,
3453,leaderboard,50,self-employed,married,unknown,no,-85,yes,no,unknown,6,may,101,1,-1,0,unknown,
3454,leaderboard,58,services,married,primary,no,68,no,no,unknown,27,jun,162,1,-1,0,unknown,
3455,leaderboard,34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21,may,339,1,-1,0,unknown,
3456,leaderboard,30,services,divorced,secondary,no,-93,yes,no,cellular,14,jul,41,2,-1,0,unknown,
3457,leaderboard,36,technician,married,secondary,no,475,yes,no,unknown,27,may,59,1,-1,0,unknown,
3458,leaderboard,58,retired,married,secondary,no,12,no,no,cellular,11,aug,270,1,-1,0,unknown,
3459,leaderboard,38,admin.,married,tertiary,no,611,no,no,cellular,18,nov,147,2,-1,0,unknown,
3460,leaderboard,37,admin.,single,secondary,no,-300,yes,no,cellular,20,apr,81,1,-1,0,unknown,
3461,leaderboard,38,management,single,tertiary,no,16956,yes,no,telephone,29,jan,208,1,247,2,failure,
3462,leaderboard,28,technician,single,secondary,no,10,no,no,telephone,18,may,40,8,349,6,failure,
3463,leaderboard,32,services,married,secondary,no,1467,yes,no,unknown,3,jun,193,1,-1,0,unknown,
3464,leaderboard,44,technician,divorced,secondary,no,804,yes,no,unknown,15,may,118,4,-1,0,unknown,
3465,leaderboard,29,self-employed,married,tertiary,no,3936,yes,no,unknown,3,jun,73,4,-1,0,unknown,
3466,leaderboard,42,blue-collar,married,secondary,no,172,yes,no,cellular,17,nov,96,1,-1,0,unknown,
3467,leaderboard,27,admin.,single,tertiary,no,3680,yes,no,cellular,15,may,157,2,351,5,failure,
3468,leaderboard,50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,206,4,-1,0,unknown,
3469,leaderboard,43,technician,married,secondary,no,289,yes,no,cellular,14,oct,119,3,-1,0,unknown,
3470,leaderboard,55,management,divorced,tertiary,no,-614,no,no,cellular,26,aug,131,2,-1,0,unknown,
3471,leaderboard,33,blue-collar,single,primary,no,84,yes,no,unknown,9,may,127,1,-1,0,unknown,
3472,leaderboard,45,blue-collar,married,primary,no,1299,yes,no,cellular,28,aug,189,17,-1,0,unknown,
3473,leaderboard,36,admin.,married,secondary,no,961,yes,no,unknown,21,may,206,1,-1,0,unknown,
3474,leaderboard,34,services,married,secondary,no,595,yes,yes,unknown,8,may,224,2,-1,0,unknown,
3475,leaderboard,33,technician,single,secondary,no,925,yes,no,cellular,21,nov,58,1,122,4,failure,
3476,leaderboard,30,management,married,tertiary,no,151,no,no,cellular,19,aug,82,4,-1,0,unknown,
3477,leaderboard,39,technician,married,secondary,no,3653,no,no,cellular,11,aug,230,3,-1,0,unknown,
3478,leaderboard,57,housemaid,married,primary,no,7081,no,no,unknown,6,jun,69,3,-1,0,unknown,
3479,leaderboard,25,blue-collar,single,secondary,no,906,yes,no,cellular,7,jul,113,4,-1,0,unknown,
3480,leaderboard,51,blue-collar,married,primary,no,5051,no,yes,unknown,16,jun,75,7,-1,0,unknown,
3481,leaderboard,44,management,single,tertiary,no,1213,no,no,cellular,9,jul,160,2,-1,0,unknown,
3482,leaderboard,32,technician,single,tertiary,no,701,yes,no,cellular,20,apr,20,4,-1,0,unknown,
3483,leaderboard,55,retired,married,secondary,no,1461,no,yes,cellular,29,jul,277,2,-1,0,unknown,
3484,leaderboard,37,blue-collar,married,primary,no,33,yes,no,cellular,13,may,24,2,362,1,other,
3485,leaderboard,28,blue-collar,married,secondary,no,1011,yes,no,unknown,28,may,251,1,-1,0,unknown,
3486,leaderboard,31,admin.,married,primary,no,359,yes,yes,unknown,4,jun,61,6,-1,0,unknown,
3487,leaderboard,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,
3488,leaderboard,37,entrepreneur,married,tertiary,no,842,yes,no,unknown,27,may,129,2,-1,0,unknown,
3489,leaderboard,41,management,married,tertiary,no,5878,no,no,cellular,20,nov,182,2,-1,0,unknown,
3490,leaderboard,53,blue-collar,married,primary,no,220,no,no,cellular,18,jul,171,7,-1,0,unknown,
3491,leaderboard,32,self-employed,single,secondary,no,516,yes,no,cellular,18,may,34,7,-1,0,unknown,
3492,leaderboard,53,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,unknown,
3493,leaderboard,55,retired,divorced,secondary,no,1575,no,yes,unknown,19,jun,1007,1,-1,0,unknown,
3494,leaderboard,36,technician,single,secondary,no,1513,yes,no,unknown,16,jun,243,2,-1,0,unknown,
3495,leaderboard,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,
3496,leaderboard,39,self-employed,married,tertiary,no,588,yes,no,cellular,18,nov,48,1,181,3,failure,
3497,leaderboard,54,retired,married,secondary,no,161,yes,yes,unknown,26,may,74,1,-1,0,unknown,
3498,leaderboard,44,blue-collar,married,primary,no,-247,yes,no,telephone,10,jul,73,1,-1,0,unknown,
3499,leaderboard,33,blue-collar,married,primary,no,57,yes,no,cellular,7,may,246,2,-1,0,unknown,
3500,leaderboard,56,housemaid,married,primary,no,304,no,yes,cellular,8,jul,212,1,-1,0,unknown,
3501,leaderboard,39,blue-collar,married,primary,no,885,yes,no,unknown,26,may,102,2,-1,0,unknown,
3502,leaderboard,37,entrepreneur,single,secondary,no,20457,yes,no,telephone,4,may,115,1,-1,0,unknown,
3503,leaderboard,30,technician,married,secondary,no,378,no,no,cellular,7,aug,124,2,-1,0,unknown,
3504,leaderboard,28,management,single,tertiary,no,77,no,no,cellular,20,oct,676,2,146,2,failure,
3505,leaderboard,32,services,single,secondary,no,155,yes,no,cellular,25,may,158,2,-1,0,unknown,
3506,leaderboard,39,self-employed,single,tertiary,no,3973,no,no,cellular,30,jul,122,3,-1,0,unknown,
3507,leaderboard,30,management,single,tertiary,no,7844,yes,no,unknown,3,jun,59,1,-1,0,unknown,
3508,leaderboard,45,technician,married,primary,no,-331,no,no,unknown,9,jun,225,2,-1,0,unknown,
3509,leaderboard,34,admin.,married,tertiary,no,2542,yes,yes,cellular,25,sep,74,1,-1,0,unknown,
3510,leaderboard,26,technician,married,tertiary,no,3816,yes,no,unknown,13,may,107,1,-1,0,unknown,
3511,leaderboard,43,management,married,tertiary,no,1185,no,no,cellular,27,may,140,2,-1,0,unknown,
